order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,sale_channel
ORD202605050004039,CUST001805,PROD00212,STORE0017,5,4293.01,198.35,1073.25,22339.95,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004040,CUST002771,PROD00747,STORE0004,4,309.78,87.18,61.96,1213.9,2026-05-05,CARD,DELTA,APP
ORD202605050004041,CUST003447,PROD00413,STORE0071,3,323.8,79.94,48.57,940.03,2026-05-05,UPI,DELTA,APP
ORD202605050004042,CUST001221,PROD00587,STORE0029,1,2902.87,134.86,145.14,2913.15,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004043,CUST001339,PROD00192,STORE0063,3,2282.44,7.69,342.37,7182.0,2026-05-05,CASH,DELTA,APP
ORD202605050004044,CUST004980,PROD00155,STORE0030,1,406.32,100.22,20.32,326.42,2026-05-05,UPI,DELTA,APP
ORD202605050004045,CUST000101,PROD00511,STORE0097,1,1767.61,37.39,88.38,1818.6,2026-05-05,UPI,DELTA,APP
ORD202605050004046,CUST002069,PROD00428,STORE0072,1,2720.42,42.33,136.02,2814.11,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004047,CUST000410,PROD00677,STORE0080,3,3611.71,12.63,541.76,11364.26,2026-05-05,UPI,DELTA,APP
ORD202605050004048,CUST002140,PROD00238,STORE0097,2,2537.34,11.48,253.73,5316.93,2026-05-05,CASH,DELTA,APP
ORD202605050004049,CUST002368,PROD00251,STORE0099,4,4383.06,182.12,876.61,18226.73,2026-05-05,CARD,DELTA,APP
ORD202605050004050,CUST001835,PROD00926,STORE0016,2,919.2,61.3,91.92,1869.02,2026-05-05,CASH,DELTA,APP
ORD202605050004051,CUST004681,PROD00082,STORE0082,3,3753.53,165.97,563.03,11657.65,2026-05-05,UPI,DELTA,APP
ORD202605050004052,CUST000417,PROD00555,STORE0035,4,2116.04,39.17,423.21,8848.2,2026-05-05,UPI,DELTA,APP
ORD202605050004053,CUST003864,PROD00022,STORE0042,4,2279.59,58.63,455.92,9515.65,2026-05-05,CARD,DELTA,APP
ORD202605050004054,CUST003426,PROD00879,STORE0053,1,2122.61,57.38,106.13,2171.36,2026-05-05,CARD,DELTA,APP
ORD202605050004055,CUST000453,PROD00694,STORE0048,5,217.9,91.66,54.48,1052.32,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004056,CUST003145,PROD00158,STORE0089,2,3072.47,86.52,307.25,6365.67,2026-05-05,UPI,DELTA,APP
ORD202605050004057,CUST000445,PROD00904,STORE0007,5,3072.41,104.39,768.1,16025.76,2026-05-05,CASH,DELTA,APP
ORD202605050004058,CUST004212,PROD00081,STORE0021,3,3993.98,28.72,599.1,12552.32,2026-05-05,UPI,DELTA,APP
ORD202605050004059,CUST004700,PROD00604,STORE0031,2,2791.85,20.85,279.19,5842.04,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004060,CUST003869,PROD00791,STORE0089,2,4885.57,20.79,488.56,10238.91,2026-05-05,UPI,DELTA,APP
ORD202605050004061,CUST004128,PROD00663,STORE0059,3,573.55,75.92,86.03,1730.76,2026-05-05,CARD,DELTA,APP
ORD202605050004062,CUST000605,PROD00778,STORE0042,4,2233.68,199.44,446.74,9182.02,2026-05-05,CASH,DELTA,APP
ORD202605050004063,CUST002485,PROD00832,STORE0005,5,3446.17,152.19,861.54,17940.2,2026-05-05,CASH,DELTA,APP
ORD202605050004064,CUST004407,PROD00106,STORE0039,5,770.47,57.34,192.62,3987.63,2026-05-05,CASH,DELTA,APP
ORD202605050004065,CUST004996,PROD00595,STORE0063,3,655.41,178.34,98.31,1886.2,2026-05-05,UPI,DELTA,APP
ORD202605050004066,CUST004567,PROD00768,STORE0085,1,2318.86,6.73,115.94,2428.07,2026-05-05,UPI,DELTA,APP
ORD202605050004067,CUST002474,PROD00494,STORE0052,3,1986.11,77.97,297.92,6178.28,2026-05-05,CASH,DELTA,APP
ORD202605050004068,CUST001585,PROD00749,STORE0034,2,2347.28,64.62,234.73,4864.67,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004069,CUST004256,PROD00663,STORE0084,3,898.12,185.7,134.72,2643.38,2026-05-05,CARD,DELTA,APP
ORD202605050004070,CUST004514,PROD00723,STORE0050,3,1563.81,60.87,234.57,4865.13,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004071,CUST001851,PROD00620,STORE0044,5,3396.97,155.64,849.24,17678.45,2026-05-05,CARD,DELTA,APP
ORD202605050004072,CUST004928,PROD00533,STORE0011,1,2439.7,29.23,121.98,2532.45,2026-05-05,CASH,DELTA,APP
ORD202605050004073,CUST003173,PROD00503,STORE0068,4,4967.08,34.31,993.42,20827.43,2026-05-05,CASH,DELTA,APP
ORD202605050004074,CUST000667,PROD00482,STORE0031,2,1028.43,80.1,102.84,2079.6,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004075,CUST001926,PROD00523,STORE0040,5,3799.38,43.7,949.85,19903.05,2026-05-05,UPI,DELTA,APP
ORD202605050004076,CUST004873,PROD00584,STORE0093,3,1183.21,48.59,177.48,3678.52,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004077,CUST002045,PROD00954,STORE0064,5,4530.98,186.33,1132.74,23601.31,2026-05-05,UPI,DELTA,APP
ORD202605050004078,CUST002217,PROD00783,STORE0040,4,2032.31,186.28,406.46,8349.42,2026-05-05,CARD,DELTA,APP
ORD202605050004079,CUST003437,PROD00810,STORE0046,4,1407.55,128.99,281.51,5782.72,2026-05-05,CASH,DELTA,APP
ORD202605050004080,CUST003409,PROD00652,STORE0003,2,589.08,197.28,58.91,1039.79,2026-05-05,CARD,DELTA,APP
ORD202605050004081,CUST002628,PROD00157,STORE0076,3,2550.85,91.63,382.63,7943.55,2026-05-05,CARD,DELTA,APP
ORD202605050004082,CUST001969,PROD00417,STORE0070,2,652.78,188.54,65.28,1182.3,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004083,CUST002286,PROD00032,STORE0043,2,2113.44,42.65,211.34,4395.57,2026-05-05,UPI,DELTA,APP
ORD202605050004084,CUST001236,PROD00702,STORE0068,2,429.06,60.56,42.91,840.47,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004085,CUST004108,PROD00883,STORE0012,3,694.85,95.57,104.23,2093.21,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004086,CUST002376,PROD00717,STORE0016,2,3428.22,113.38,342.82,7085.88,2026-05-05,CASH,DELTA,APP
ORD202605050004087,CUST004105,PROD00451,STORE0085,3,363.76,123.86,54.56,1021.98,2026-05-05,CARD,DELTA,APP
ORD202605050004088,CUST004237,PROD00423,STORE0051,4,4877.21,124.74,975.44,20359.54,2026-05-05,UPI,DELTA,APP
ORD202605050004089,CUST004496,PROD00577,STORE0001,5,3347.9,179.01,836.98,17397.47,2026-05-05,UPI,DELTA,APP
ORD202605050004090,CUST002345,PROD00578,STORE0071,5,2213.25,100.07,553.31,11519.49,2026-05-05,CASH,DELTA,APP
ORD202605050004091,CUST002214,PROD00709,STORE0050,3,1428.91,134.68,214.34,4366.39,2026-05-05,CARD,DELTA,APP
ORD202605050004092,CUST000175,PROD00753,STORE0018,4,943.18,56.16,188.64,3905.2,2026-05-05,UPI,DELTA,APP
ORD202605050004093,CUST003012,PROD00380,STORE0039,5,894.99,197.7,223.75,4501.0,2026-05-05,CASH,DELTA,APP
ORD202605050004094,CUST000735,PROD00085,STORE0051,2,3443.78,69.34,344.38,7162.6,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004095,CUST000566,PROD00552,STORE0034,4,2850.57,35.55,570.11,11936.84,2026-05-05,CASH,DELTA,APP
ORD202605050004096,CUST000430,PROD00662,STORE0085,2,3839.22,10.18,383.92,8052.18,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004097,CUST002910,PROD00375,STORE0008,5,2552.7,5.18,638.18,13396.5,2026-05-05,UPI,DELTA,APP
ORD202605050004098,CUST004110,PROD00926,STORE0034,3,3147.74,153.31,472.16,9762.07,2026-05-05,CARD,DELTA,APP
ORD202605050004099,CUST000280,PROD00877,STORE0054,2,3090.91,81.44,309.09,6409.47,2026-05-05,CASH,DELTA,APP
ORD202605050004100,CUST001230,PROD00130,STORE0040,5,4577.05,97.26,1144.26,23932.25,2026-05-05,CASH,DELTA,APP
ORD202605050004101,CUST000044,PROD00324,STORE0006,2,1223.59,147.84,122.36,2421.7,2026-05-05,UPI,DELTA,APP
ORD202605050004102,CUST002033,PROD00064,STORE0090,5,4132.09,50.99,1033.02,21642.48,2026-05-05,CASH,DELTA,APP
ORD202605050004103,CUST001416,PROD00853,STORE0100,2,1645.23,158.96,164.52,3296.02,2026-05-05,CASH,DELTA,APP
ORD202605050004104,CUST001661,PROD00437,STORE0008,2,367.81,11.2,36.78,761.2,2026-05-05,CASH,DELTA,APP
ORD202605050004105,CUST003654,PROD00260,STORE0026,3,2348.16,185.06,352.22,7211.64,2026-05-05,CASH,DELTA,APP
ORD202605050004106,CUST004668,PROD00725,STORE0035,4,4023.23,68.02,804.65,16829.55,2026-05-05,UPI,DELTA,APP
ORD202605050004107,CUST003691,PROD00689,STORE0046,2,3004.86,126.28,300.49,6183.93,2026-05-05,UPI,DELTA,APP
ORD202605050004108,CUST003106,PROD00673,STORE0053,1,1417.23,121.88,70.86,1366.21,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004109,CUST004556,PROD00664,STORE0005,2,4894.67,163.74,489.47,10115.07,2026-05-05,CASH,DELTA,APP
ORD202605050004110,CUST002377,PROD00542,STORE0037,2,4208.43,175.43,420.84,8662.27,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004111,CUST003093,PROD00691,STORE0080,5,2337.76,197.67,584.44,12075.57,2026-05-05,CASH,DELTA,APP
ORD202605050004112,CUST004771,PROD00168,STORE0065,4,3487.48,44.29,697.5,14603.13,2026-05-05,CASH,DELTA,APP
ORD202605050004113,CUST000611,PROD00731,STORE0038,5,4944.62,140.87,1236.15,25818.38,2026-05-05,CARD,DELTA,APP
ORD202605050004114,CUST000762,PROD00793,STORE0014,2,4843.2,151.24,484.32,10019.48,2026-05-05,CARD,DELTA,APP
ORD202605050004115,CUST004749,PROD00702,STORE0079,3,3325.22,116.88,498.78,10357.56,2026-05-05,CARD,DELTA,APP
ORD202605050004116,CUST000875,PROD00319,STORE0014,5,2691.88,147.47,672.97,13984.9,2026-05-05,CARD,DELTA,APP
ORD202605050004117,CUST000329,PROD00962,STORE0090,3,2544.17,77.67,381.63,7936.47,2026-05-05,CASH,DELTA,APP
ORD202605050004118,CUST000850,PROD00383,STORE0052,5,1607.43,125.45,401.86,8313.56,2026-05-05,CARD,DELTA,APP
ORD202605050004119,CUST002931,PROD00832,STORE0065,2,3204.22,80.48,320.42,6648.38,2026-05-05,CARD,DELTA,APP
ORD202605050004120,CUST004373,PROD00337,STORE0047,5,764.34,119.27,191.09,3893.52,2026-05-05,UPI,DELTA,APP
ORD202605050004121,CUST002271,PROD00058,STORE0053,4,1094.73,69.57,218.95,4528.3,2026-05-05,CASH,DELTA,APP
ORD202605050004122,CUST001891,PROD00849,STORE0011,3,1961.47,10.06,294.22,6168.57,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004123,CUST001151,PROD00224,STORE0023,4,3378.58,155.5,675.72,14034.54,2026-05-05,CASH,DELTA,APP
ORD202605050004124,CUST002698,PROD00804,STORE0043,4,3597.78,159.45,719.56,14951.23,2026-05-05,CASH,DELTA,APP
ORD202605050004125,CUST003359,PROD00497,STORE0002,3,3565.53,138.2,534.83,11093.22,2026-05-05,CARD,DELTA,APP
ORD202605050004126,CUST000292,PROD00306,STORE0095,5,4714.26,130.96,1178.57,24618.91,2026-05-05,UPI,DELTA,APP
ORD202605050004127,CUST000186,PROD00352,STORE0001,2,4101.75,171.33,410.18,8442.35,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004128,CUST004201,PROD00204,STORE0027,4,2154.34,28.6,430.87,9019.63,2026-05-05,CASH,DELTA,APP
ORD202605050004129,CUST002027,PROD00266,STORE0009,2,3164.0,16.0,316.4,6628.4,2026-05-05,UPI,DELTA,APP
ORD202605050004130,CUST004728,PROD00896,STORE0031,4,2196.19,51.02,439.24,9172.98,2026-05-05,CASH,DELTA,APP
ORD202605050004131,CUST003260,PROD00290,STORE0063,4,2362.54,121.63,472.51,9801.04,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004132,CUST001037,PROD00413,STORE0082,5,353.62,112.96,88.41,1743.55,2026-05-05,UPI,DELTA,APP
ORD202605050004133,CUST001814,PROD00574,STORE0010,4,4731.05,17.61,946.21,19852.8,2026-05-05,CASH,DELTA,APP
ORD202605050004134,CUST004389,PROD00311,STORE0044,5,2963.09,59.88,740.77,15496.34,2026-05-05,CASH,DELTA,APP
ORD202605050004135,CUST000704,PROD00374,STORE0024,4,879.6,152.84,175.92,3541.48,2026-05-05,CARD,DELTA,APP
ORD202605050004136,CUST002992,PROD00740,STORE0097,1,178.43,115.98,8.92,71.37,2026-05-05,UPI,DELTA,APP
ORD202605050004137,CUST001170,PROD00790,STORE0045,5,2995.75,46.91,748.94,15680.78,2026-05-05,UPI,DELTA,APP
ORD202605050004138,CUST001498,PROD00295,STORE0060,2,4718.04,24.89,471.8,9882.99,2026-05-05,UPI,DELTA,APP
ORD202605050004139,CUST002049,PROD00613,STORE0022,3,2694.66,55.37,404.2,8432.81,2026-05-05,CARD,DELTA,APP
ORD202605050004140,CUST000267,PROD00062,STORE0041,4,4178.99,50.61,835.8,17501.15,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004141,CUST002337,PROD00760,STORE0040,3,3208.61,81.55,481.29,10025.57,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004142,CUST000992,PROD00724,STORE0092,1,2601.01,7.28,130.05,2723.78,2026-05-05,CASH,DELTA,APP
ORD202605050004143,CUST003585,PROD00636,STORE0089,4,1454.76,16.52,290.95,6093.47,2026-05-05,CASH,DELTA,APP
ORD202605050004144,CUST003751,PROD00862,STORE0069,4,338.67,149.46,67.73,1272.95,2026-05-05,CASH,DELTA,APP
ORD202605050004145,CUST003868,PROD00612,STORE0023,5,2888.46,32.9,722.12,15131.52,2026-05-05,UPI,DELTA,APP
ORD202605050004146,CUST003012,PROD00434,STORE0007,4,1298.17,48.35,259.63,5403.96,2026-05-05,CARD,DELTA,APP
ORD202605050004147,CUST001543,PROD00771,STORE0057,4,3017.45,19.0,603.49,12654.29,2026-05-05,CASH,DELTA,APP
ORD202605050004148,CUST001529,PROD00216,STORE0060,4,2833.16,166.09,566.63,11733.18,2026-05-05,CASH,DELTA,APP
ORD202605050004149,CUST004827,PROD00069,STORE0007,4,2023.76,11.18,404.75,8488.61,2026-05-05,CASH,DELTA,APP
ORD202605050004150,CUST002494,PROD00737,STORE0023,1,1957.34,157.93,97.87,1897.28,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004151,CUST003406,PROD00229,STORE0059,4,882.88,7.5,176.58,3700.6,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004152,CUST003570,PROD00664,STORE0050,2,1958.87,0.08,195.89,4113.55,2026-05-05,CASH,DELTA,APP
ORD202605050004153,CUST003737,PROD00354,STORE0022,2,804.89,99.56,80.49,1590.71,2026-05-05,UPI,DELTA,APP
ORD202605050004154,CUST000865,PROD00653,STORE0071,5,1488.64,163.16,372.16,7652.2,2026-05-05,CASH,DELTA,APP
ORD202605050004155,CUST004628,PROD00368,STORE0048,3,1939.91,91.7,290.99,6019.02,2026-05-05,CASH,DELTA,APP
ORD202605050004156,CUST002705,PROD00041,STORE0091,5,4821.88,188.9,1205.47,25125.97,2026-05-05,CARD,DELTA,APP
ORD202605050004157,CUST001167,PROD00135,STORE0001,5,1394.78,106.14,348.69,7216.45,2026-05-05,CASH,DELTA,APP
ORD202605050004158,CUST002404,PROD00159,STORE0057,2,2663.34,155.68,266.33,5437.33,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004159,CUST002940,PROD00450,STORE0036,4,557.04,71.86,111.41,2267.71,2026-05-05,CASH,DELTA,APP
ORD202605050004160,CUST004066,PROD00966,STORE0015,2,1549.98,11.8,155.0,3243.16,2026-05-05,UPI,DELTA,APP
ORD202605050004161,CUST000382,PROD00274,STORE0077,5,3663.18,199.46,915.79,19032.23,2026-05-05,UPI,DELTA,APP
ORD202605050004162,CUST000582,PROD00088,STORE0055,4,744.93,24.19,148.99,3104.52,2026-05-05,UPI,DELTA,APP
ORD202605050004163,CUST004238,PROD00344,STORE0053,4,1556.37,95.33,311.27,6441.42,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004164,CUST000177,PROD00372,STORE0041,5,2995.06,157.37,748.76,15566.69,2026-05-05,CASH,DELTA,APP
ORD202605050004165,CUST001002,PROD00950,STORE0007,2,2960.57,36.2,296.06,6181.0,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004166,CUST002949,PROD00738,STORE0072,1,1640.2,62.73,82.01,1659.48,2026-05-05,UPI,DELTA,APP
ORD202605050004167,CUST004883,PROD00546,STORE0093,4,392.98,109.75,78.6,1540.77,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004168,CUST002516,PROD00092,STORE0046,1,2723.43,98.13,136.17,2761.47,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004169,CUST001383,PROD00709,STORE0094,3,3997.5,41.54,599.62,12550.58,2026-05-05,UPI,DELTA,APP
ORD202605050004170,CUST004992,PROD00949,STORE0030,2,3312.55,171.35,331.26,6785.01,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004171,CUST000569,PROD00619,STORE0099,2,2190.96,41.64,219.1,4559.38,2026-05-05,UPI,DELTA,APP
ORD202605050004172,CUST002096,PROD00060,STORE0018,5,2275.79,20.95,568.95,11926.95,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004173,CUST000677,PROD00018,STORE0078,3,2081.54,8.1,312.23,6548.75,2026-05-05,CARD,DELTA,APP
ORD202605050004174,CUST004234,PROD00930,STORE0022,1,1165.12,83.67,58.26,1139.71,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004175,CUST004575,PROD00884,STORE0012,2,943.05,82.37,94.31,1898.04,2026-05-05,UPI,DELTA,APP
ORD202605050004176,CUST004485,PROD00513,STORE0003,5,286.96,147.01,71.74,1359.53,2026-05-05,UPI,DELTA,APP
ORD202605050004177,CUST001300,PROD00637,STORE0004,2,1659.42,42.25,165.94,3442.53,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004178,CUST000955,PROD00239,STORE0039,5,2852.23,148.26,713.06,14825.95,2026-05-05,CASH,DELTA,APP
ORD202605050004179,CUST001941,PROD00840,STORE0040,4,948.3,166.23,189.66,3816.63,2026-05-05,CARD,DELTA,APP
ORD202605050004180,CUST002253,PROD00163,STORE0019,1,529.23,116.4,26.46,439.29,2026-05-05,UPI,DELTA,APP
ORD202605050004181,CUST001115,PROD00087,STORE0060,2,4440.78,32.78,444.08,9292.86,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004182,CUST000279,PROD00534,STORE0005,1,1587.05,31.54,79.35,1634.86,2026-05-05,CASH,DELTA,APP
ORD202605050004183,CUST002709,PROD00573,STORE0008,1,1211.52,50.16,60.58,1221.94,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004184,CUST001498,PROD00246,STORE0079,2,2300.26,93.62,230.03,4736.93,2026-05-05,CASH,DELTA,APP
ORD202605050004185,CUST001407,PROD00016,STORE0001,5,4669.32,78.61,1167.33,24435.32,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004186,CUST003352,PROD00333,STORE0060,5,414.58,193.4,103.65,1983.15,2026-05-05,UPI,DELTA,APP
ORD202605050004187,CUST001737,PROD00339,STORE0073,5,4777.79,112.13,1194.45,24971.27,2026-05-05,CASH,DELTA,APP
ORD202605050004188,CUST002421,PROD00221,STORE0085,2,4898.82,13.8,489.88,10273.72,2026-05-05,CASH,DELTA,APP
ORD202605050004189,CUST001116,PROD00156,STORE0027,3,1984.42,20.19,297.66,6230.73,2026-05-05,CASH,DELTA,APP
ORD202605050004190,CUST001231,PROD00781,STORE0047,1,4233.79,80.04,211.69,4365.44,2026-05-05,CARD,DELTA,APP
ORD202605050004191,CUST001190,PROD00273,STORE0096,5,3247.77,59.95,811.94,16990.84,2026-05-05,UPI,DELTA,APP
ORD202605050004192,CUST000989,PROD00063,STORE0056,1,832.48,10.42,41.62,863.68,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004193,CUST000020,PROD00840,STORE0084,1,908.66,9.46,45.43,944.63,2026-05-05,CASH,DELTA,APP
ORD202605050004194,CUST004815,PROD00424,STORE0020,4,740.02,95.75,148.0,3012.33,2026-05-05,CASH,DELTA,APP
ORD202605050004195,CUST004171,PROD00091,STORE0052,3,3495.49,2.15,524.32,11008.64,2026-05-05,CARD,DELTA,APP
ORD202605050004196,CUST004901,PROD00087,STORE0018,4,2748.52,132.33,549.7,11411.45,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004197,CUST001543,PROD00314,STORE0039,2,513.8,2.22,51.38,1076.76,2026-05-05,UPI,DELTA,APP
ORD202605050004198,CUST001634,PROD00028,STORE0059,4,4036.6,114.47,807.32,16839.25,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004199,CUST002683,PROD00201,STORE0002,1,748.8,43.24,37.44,743.0,2026-05-05,CARD,DELTA,APP
ORD202605050004200,CUST003540,PROD00216,STORE0039,3,1307.55,160.15,196.13,3958.63,2026-05-05,CARD,DELTA,APP
ORD202605050004201,CUST000803,PROD00159,STORE0003,1,2589.23,129.31,129.46,2589.38,2026-05-05,CARD,DELTA,APP
ORD202605050004202,CUST000453,PROD00472,STORE0030,1,4437.37,24.23,221.87,4635.01,2026-05-05,UPI,DELTA,APP
ORD202605050004203,CUST003163,PROD00916,STORE0007,5,4084.35,82.44,1021.09,21360.4,2026-05-05,CARD,DELTA,APP
ORD202605050004204,CUST004005,PROD00069,STORE0005,4,4886.48,81.95,977.3,20441.27,2026-05-05,UPI,DELTA,APP
ORD202605050004205,CUST004178,PROD00778,STORE0083,2,2592.6,63.48,259.26,5380.98,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004206,CUST004271,PROD00230,STORE0052,2,979.83,16.49,97.98,2041.15,2026-05-05,CARD,DELTA,APP
ORD202605050004207,CUST003363,PROD00837,STORE0053,2,3440.22,25.42,344.02,7199.04,2026-05-05,UPI,DELTA,APP
ORD202605050004208,CUST003775,PROD00173,STORE0082,4,413.19,19.38,82.64,1716.02,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004209,CUST002320,PROD00540,STORE0064,4,875.3,130.31,175.06,3545.95,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004210,CUST001456,PROD00342,STORE0080,2,2813.94,127.2,281.39,5782.07,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004211,CUST001540,PROD00058,STORE0056,1,337.41,9.43,16.87,344.85,2026-05-05,UPI,DELTA,APP
ORD202605050004212,CUST000126,PROD00942,STORE0092,2,235.41,27.8,23.54,466.56,2026-05-05,CARD,DELTA,APP
ORD202605050004213,CUST000329,PROD00441,STORE0094,1,1967.18,40.34,98.36,2025.2,2026-05-05,CARD,DELTA,APP
ORD202605050004214,CUST003096,PROD00450,STORE0045,1,2936.76,83.62,146.84,2999.98,2026-05-05,UPI,DELTA,APP
ORD202605050004215,CUST003405,PROD00074,STORE0096,2,170.68,156.33,17.07,202.1,2026-05-05,UPI,DELTA,APP
ORD202605050004216,CUST000171,PROD00894,STORE0042,1,3493.89,44.71,174.69,3623.87,2026-05-05,CARD,DELTA,APP
ORD202605050004217,CUST001480,PROD00363,STORE0032,5,2787.1,121.33,696.78,14510.95,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004218,CUST001309,PROD00066,STORE0009,5,2285.07,50.19,571.27,11946.43,2026-05-05,CASH,DELTA,APP
ORD202605050004219,CUST003949,PROD00684,STORE0024,2,2905.47,169.73,290.55,5931.76,2026-05-05,CARD,DELTA,APP
ORD202605050004220,CUST000585,PROD00196,STORE0081,2,4906.86,47.67,490.69,10256.74,2026-05-05,UPI,DELTA,APP
ORD202605050004221,CUST003697,PROD00550,STORE0007,3,2799.97,104.69,420.0,8715.22,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004222,CUST004963,PROD00685,STORE0058,5,968.33,173.06,242.08,4910.67,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004223,CUST002919,PROD00715,STORE0067,2,2322.74,55.15,232.27,4822.6,2026-05-05,CARD,DELTA,APP
ORD202605050004224,CUST001796,PROD00362,STORE0045,5,1122.44,41.92,280.61,5850.89,2026-05-05,UPI,DELTA,APP
ORD202605050004225,CUST002039,PROD00976,STORE0070,2,2505.22,64.57,250.52,5196.39,2026-05-05,UPI,DELTA,APP
ORD202605050004226,CUST001957,PROD00853,STORE0092,3,796.65,74.84,119.5,2434.61,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004227,CUST001684,PROD00665,STORE0013,2,4411.44,101.53,441.14,9162.49,2026-05-05,CARD,DELTA,APP
ORD202605050004228,CUST000296,PROD00229,STORE0011,1,596.23,1.22,29.81,624.82,2026-05-05,CARD,DELTA,APP
ORD202605050004229,CUST003553,PROD00637,STORE0024,2,600.85,43.98,60.09,1217.81,2026-05-05,UPI,DELTA,APP
ORD202605050004230,CUST002408,PROD00768,STORE0032,2,2423.79,71.59,242.38,5018.37,2026-05-05,CARD,DELTA,APP
ORD202605050004231,CUST002654,PROD00429,STORE0066,3,780.06,110.11,117.01,2347.08,2026-05-05,UPI,DELTA,APP
ORD202605050004232,CUST002324,PROD00262,STORE0084,5,1090.19,95.57,272.55,5627.93,2026-05-05,UPI,DELTA,APP
ORD202605050004233,CUST004825,PROD00791,STORE0054,3,444.03,197.58,66.6,1201.11,2026-05-05,CASH,DELTA,APP
ORD202605050004234,CUST000406,PROD00811,STORE0067,5,3899.32,9.08,974.83,20462.35,2026-05-05,CASH,DELTA,APP
ORD202605050004235,CUST001573,PROD00794,STORE0032,2,2145.23,98.71,214.52,4406.27,2026-05-05,UPI,DELTA,APP
ORD202605050004236,CUST000244,PROD00280,STORE0018,3,3257.83,178.08,488.67,10084.08,2026-05-05,CASH,DELTA,APP
ORD202605050004237,CUST000307,PROD00973,STORE0055,1,4179.75,128.61,208.99,4260.13,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004238,CUST003494,PROD00231,STORE0001,3,736.3,156.57,110.44,2162.77,2026-05-05,CARD,DELTA,APP
ORD202605050004239,CUST000094,PROD00712,STORE0003,1,2215.33,150.01,110.77,2176.09,2026-05-05,CASH,DELTA,APP
ORD202605050004240,CUST000387,PROD00140,STORE0023,1,4630.39,189.25,231.52,4672.66,2026-05-05,UPI,DELTA,APP
ORD202605050004241,CUST004757,PROD00701,STORE0068,3,464.18,165.0,69.63,1297.17,2026-05-05,CASH,DELTA,APP
ORD202605050004242,CUST000521,PROD00447,STORE0087,3,4156.72,11.49,623.51,13082.18,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004243,CUST004112,PROD00779,STORE0069,4,3516.93,92.6,703.39,14678.51,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004244,CUST001190,PROD00348,STORE0024,5,1380.01,132.13,345.0,7112.92,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004245,CUST004258,PROD00064,STORE0048,3,2507.21,142.45,376.08,7755.26,2026-05-05,NETBANKING,DELTA,APP
ORD202605050004246,CUST004183,PROD00300,STORE0022,5,667.37,178.28,166.84,3325.41,2026-05-05,CASH,DELTA,APP
ORD202605050004247,CUST004592,PROD00288,STORE0012,3,1232.89,15.68,184.93,3867.92,2026-05-05,CASH,DELTA,APP
