order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type,coupon_code
ORD202605030004479,CUST004860,PROD00174,STORE0010,4,2670.0,45.34,534.0,11168.66,2026-05-03,NETBANKING,DELTA,
ORD202605030004480,CUST001799,PROD00166,STORE0037,1,2296.89,137.85,114.84,2273.88,2026-05-03,CARD,DELTA,
ORD202605030004481,CUST003050,PROD00067,STORE0061,1,2567.98,21.57,128.4,2674.81,2026-05-03,CASH,DELTA,
ORD202605030004482,CUST002487,PROD00425,STORE0012,2,1045.42,65.04,104.54,2130.34,2026-05-03,CARD,DELTA,
ORD202605030004483,CUST002112,PROD00609,STORE0092,1,3163.5,75.62,158.18,3246.06,2026-05-03,CARD,DELTA,
ORD202605030004484,CUST002099,PROD00647,STORE0098,4,4688.1,29.94,937.62,19660.08,2026-05-03,UPI,DELTA,
ORD202605030004485,CUST000872,PROD00704,STORE0017,1,1330.27,179.61,66.51,1217.17,2026-05-03,CASH,DELTA,
ORD202605030004486,CUST000176,PROD00573,STORE0049,3,3321.41,84.54,498.21,10377.9,2026-05-03,UPI,DELTA,
ORD202605030004487,CUST001267,PROD00392,STORE0007,2,3231.38,128.76,323.14,6657.14,2026-05-03,UPI,DELTA,
ORD202605030004488,CUST004885,PROD00348,STORE0075,4,1282.73,129.4,256.55,5258.07,2026-05-03,CASH,DELTA,
ORD202605030004489,CUST000198,PROD00830,STORE0028,5,2892.98,198.35,723.25,14989.8,2026-05-03,NETBANKING,DELTA,
ORD202605030004490,CUST002187,PROD00110,STORE0086,5,2363.43,154.44,590.86,12253.57,2026-05-03,NETBANKING,DELTA,
ORD202605030004491,CUST004063,PROD00488,STORE0011,5,4409.38,197.59,1102.35,22951.66,2026-05-03,UPI,DELTA,
ORD202605030004492,CUST004685,PROD00505,STORE0080,3,4327.6,102.1,649.14,13529.84,2026-05-03,NETBANKING,DELTA,
ORD202605030004493,CUST004568,PROD00653,STORE0052,4,3493.48,149.58,698.7,14523.04,2026-05-03,NETBANKING,DELTA,
ORD202605030004494,CUST001105,PROD00549,STORE0025,3,2696.8,155.48,404.52,8339.44,2026-05-03,NETBANKING,DELTA,
ORD202605030004495,CUST002675,PROD00570,STORE0014,1,1317.29,91.53,65.86,1291.62,2026-05-03,CARD,DELTA,
ORD202605030004496,CUST001570,PROD00646,STORE0043,2,4915.81,119.14,491.58,10204.06,2026-05-03,CASH,DELTA,
ORD202605030004497,CUST002562,PROD00141,STORE0007,1,1344.36,132.23,67.22,1279.35,2026-05-03,UPI,DELTA,
ORD202605030004498,CUST003759,PROD00943,STORE0097,5,4500.75,132.84,1125.19,23496.1,2026-05-03,NETBANKING,DELTA,
ORD202605030004499,CUST002877,PROD00434,STORE0093,1,848.41,180.32,42.42,710.51,2026-05-03,CASH,DELTA,
ORD202605030004500,CUST001885,PROD00411,STORE0063,5,2227.87,21.51,556.97,11674.81,2026-05-03,NETBANKING,DELTA,
ORD202605030004501,CUST000505,PROD00967,STORE0077,4,3997.84,20.9,799.57,16770.03,2026-05-03,CARD,DELTA,
ORD202605030004502,CUST002727,PROD00523,STORE0026,5,2331.9,33.34,582.98,12209.14,2026-05-03,CASH,DELTA,
ORD202605030004503,CUST002743,PROD00607,STORE0058,5,3609.19,39.91,902.3,18908.34,2026-05-03,CARD,DELTA,
ORD202605030004504,CUST000901,PROD00529,STORE0090,1,488.96,156.91,24.45,356.5,2026-05-03,NETBANKING,DELTA,
ORD202605030004505,CUST003372,PROD00632,STORE0072,2,3224.52,17.44,322.45,6754.05,2026-05-03,CARD,DELTA,
ORD202605030004506,CUST003160,PROD00736,STORE0089,5,2037.72,187.7,509.43,10510.33,2026-05-03,UPI,DELTA,
ORD202605030004507,CUST002521,PROD00807,STORE0037,5,4107.29,113.59,1026.82,21449.68,2026-05-03,NETBANKING,DELTA,
ORD202605030004508,CUST004069,PROD00941,STORE0052,3,2040.41,89.35,306.06,6337.94,2026-05-03,CARD,DELTA,
ORD202605030004509,CUST003871,PROD00665,STORE0015,5,2734.59,107.16,683.65,14249.44,2026-05-03,CASH,DELTA,
ORD202605030004510,CUST003959,PROD00353,STORE0079,5,1427.24,123.76,356.81,7369.25,2026-05-03,UPI,DELTA,
ORD202605030004511,CUST001521,PROD00414,STORE0059,4,4264.54,140.4,852.91,17770.67,2026-05-03,UPI,DELTA,
ORD202605030004512,CUST000507,PROD00197,STORE0065,3,3671.31,162.45,550.7,11402.18,2026-05-03,CASH,DELTA,
ORD202605030004513,CUST000078,PROD00416,STORE0044,2,2677.47,61.6,267.75,5561.09,2026-05-03,NETBANKING,DELTA,
ORD202605030004514,CUST003776,PROD00342,STORE0047,2,1235.0,23.78,123.5,2569.72,2026-05-03,CASH,DELTA,
ORD202605030004515,CUST002009,PROD00667,STORE0051,2,1878.64,88.73,187.86,3856.41,2026-05-03,CASH,DELTA,
ORD202605030004516,CUST004633,PROD00980,STORE0053,1,2287.06,129.74,114.35,2271.67,2026-05-03,NETBANKING,DELTA,
ORD202605030004517,CUST001426,PROD00624,STORE0044,2,4098.33,55.39,409.83,8551.1,2026-05-03,NETBANKING,DELTA,
ORD202605030004518,CUST004677,PROD00280,STORE0069,2,4492.75,37.25,449.28,9397.53,2026-05-03,CASH,DELTA,
ORD202605030004519,CUST003466,PROD00957,STORE0002,4,817.04,61.49,163.41,3370.08,2026-05-03,CARD,DELTA,
ORD202605030004520,CUST000816,PROD00257,STORE0043,3,1896.8,1.44,284.52,5973.48,2026-05-03,UPI,DELTA,
ORD202605030004521,CUST004986,PROD00452,STORE0099,1,2336.99,107.37,116.85,2346.47,2026-05-03,CARD,DELTA,
ORD202605030004522,CUST002063,PROD00462,STORE0077,3,3271.56,122.35,490.73,10183.06,2026-05-03,NETBANKING,DELTA,
ORD202605030004523,CUST003901,PROD00968,STORE0074,4,4325.78,86.84,865.16,18081.44,2026-05-03,UPI,DELTA,
ORD202605030004524,CUST000889,PROD00200,STORE0064,4,683.5,158.9,136.7,2711.8,2026-05-03,UPI,DELTA,
ORD202605030004525,CUST001701,PROD00805,STORE0042,3,3396.39,193.35,509.46,10505.28,2026-05-03,NETBANKING,DELTA,
ORD202605030004526,CUST004948,PROD00735,STORE0073,2,1814.07,116.81,181.41,3692.74,2026-05-03,UPI,DELTA,
ORD202605030004527,CUST004980,PROD00112,STORE0049,3,618.01,175.75,92.7,1770.98,2026-05-03,CARD,DELTA,
ORD202605030004528,CUST004658,PROD00119,STORE0090,1,442.98,182.27,22.15,282.86,2026-05-03,CARD,DELTA,
ORD202605030004529,CUST001097,PROD00194,STORE0067,2,909.76,16.84,90.98,1893.66,2026-05-03,CASH,DELTA,
ORD202605030004530,CUST000040,PROD00609,STORE0033,1,3014.05,150.34,150.7,3014.41,2026-05-03,CASH,DELTA,
ORD202605030004531,CUST002514,PROD00765,STORE0096,2,2648.59,38.39,264.86,5523.65,2026-05-03,NETBANKING,DELTA,
ORD202605030004532,CUST003080,PROD00958,STORE0041,3,4559.0,162.07,683.85,14198.78,2026-05-03,CASH,DELTA,
ORD202605030004533,CUST004264,PROD00311,STORE0026,3,2309.15,125.81,346.37,7148.01,2026-05-03,UPI,DELTA,
ORD202605030004534,CUST003266,PROD00380,STORE0026,4,848.22,92.01,169.64,3470.51,2026-05-03,CARD,DELTA,
ORD202605030004535,CUST000657,PROD00405,STORE0018,1,1026.66,28.11,51.33,1049.88,2026-05-03,CARD,DELTA,
ORD202605030004536,CUST000268,PROD00888,STORE0051,5,4362.86,115.63,1090.71,22789.38,2026-05-03,CASH,DELTA,
ORD202605030004537,CUST003886,PROD00908,STORE0087,2,3764.84,138.91,376.48,7767.25,2026-05-03,UPI,DELTA,
ORD202605030004538,CUST004815,PROD00303,STORE0011,3,2000.1,43.28,300.01,6257.03,2026-05-03,CARD,DELTA,
ORD202605030004539,CUST000141,PROD00536,STORE0047,5,4735.93,126.33,1183.98,24737.3,2026-05-03,NETBANKING,DELTA,
ORD202605030004540,CUST003724,PROD00480,STORE0011,3,2522.98,144.13,378.45,7803.26,2026-05-03,UPI,DELTA,
ORD202605030004541,CUST003607,PROD00187,STORE0062,2,3917.49,56.28,391.75,8170.45,2026-05-03,CASH,DELTA,
ORD202605030004542,CUST002165,PROD00629,STORE0033,3,2803.59,153.99,420.54,8677.32,2026-05-03,CASH,DELTA,
ORD202605030004543,CUST003023,PROD00680,STORE0018,3,2605.65,89.47,390.85,8118.33,2026-05-03,UPI,DELTA,
ORD202605030004544,CUST002754,PROD00770,STORE0095,3,1916.12,105.14,287.42,5930.64,2026-05-03,UPI,DELTA,
ORD202605030004545,CUST003616,PROD00332,STORE0083,5,2991.94,49.29,747.99,15658.4,2026-05-03,CASH,DELTA,
ORD202605030004546,CUST002344,PROD00757,STORE0051,1,575.63,36.22,28.78,568.19,2026-05-03,CARD,DELTA,
ORD202605030004547,CUST004721,PROD00866,STORE0047,3,3610.72,167.33,541.61,11206.44,2026-05-03,CARD,DELTA,
ORD202605030004548,CUST003982,PROD00463,STORE0076,4,3635.13,86.2,727.03,15181.35,2026-05-03,CARD,DELTA,
ORD202605030004549,CUST000700,PROD00923,STORE0098,1,3786.51,152.26,189.33,3823.58,2026-05-03,UPI,DELTA,
ORD202605030004550,CUST004383,PROD00063,STORE0036,2,2741.97,122.69,274.2,5635.45,2026-05-03,NETBANKING,DELTA,
ORD202605030004551,CUST002511,PROD00485,STORE0064,2,4554.48,55.76,455.45,9508.65,2026-05-03,CASH,DELTA,
ORD202605030004552,CUST002052,PROD00303,STORE0026,4,1879.37,52.4,375.87,7840.95,2026-05-03,UPI,DELTA,
ORD202605030004553,CUST000539,PROD00978,STORE0051,1,2932.34,49.79,146.62,3029.17,2026-05-03,UPI,DELTA,
ORD202605030004554,CUST001319,PROD00274,STORE0085,2,633.47,163.39,63.35,1166.9,2026-05-03,UPI,DELTA,
ORD202605030004555,CUST004813,PROD00597,STORE0011,3,2579.95,181.99,386.99,7944.85,2026-05-03,NETBANKING,DELTA,
ORD202605030004556,CUST001459,PROD00951,STORE0047,3,4644.39,57.19,696.66,14572.64,2026-05-03,NETBANKING,DELTA,
ORD202605030004557,CUST002608,PROD00775,STORE0058,4,4454.77,184.72,890.95,18525.31,2026-05-03,UPI,DELTA,
ORD202605030004558,CUST003296,PROD00206,STORE0044,3,4718.69,128.07,707.8,14735.8,2026-05-03,CASH,DELTA,
ORD202605030004559,CUST000317,PROD00350,STORE0028,5,3690.76,157.85,922.69,19218.64,2026-05-03,CARD,DELTA,
ORD202605030004560,CUST000965,PROD00851,STORE0058,5,3396.55,20.01,849.14,17811.88,2026-05-03,CARD,DELTA,
ORD202605030004561,CUST002667,PROD00466,STORE0003,2,4410.71,0.21,441.07,9262.28,2026-05-03,NETBANKING,DELTA,
ORD202605030004562,CUST001143,PROD00627,STORE0083,5,2417.72,131.07,604.43,12561.96,2026-05-03,UPI,DELTA,
ORD202605030004563,CUST001296,PROD00262,STORE0035,5,137.37,137.31,34.34,583.88,2026-05-03,NETBANKING,DELTA,
ORD202605030004564,CUST002664,PROD00936,STORE0074,3,4064.67,193.09,609.7,12610.62,2026-05-03,NETBANKING,DELTA,
ORD202605030004565,CUST004659,PROD00376,STORE0069,5,881.65,175.75,220.41,4452.91,2026-05-03,UPI,DELTA,
ORD202605030004566,CUST002330,PROD00720,STORE0060,4,2296.64,144.62,459.33,9501.27,2026-05-03,CASH,DELTA,
ORD202605030004567,CUST004675,PROD00531,STORE0001,1,346.21,44.16,17.31,319.36,2026-05-03,CARD,DELTA,
ORD202605030004568,CUST004481,PROD00888,STORE0017,1,2195.63,127.5,109.78,2177.91,2026-05-03,UPI,DELTA,
ORD202605030004569,CUST000987,PROD00960,STORE0021,3,3491.81,100.32,523.77,10898.88,2026-05-03,UPI,DELTA,
ORD202605030004570,CUST002732,PROD00843,STORE0079,3,2956.54,7.01,443.48,9306.09,2026-05-03,CARD,DELTA,
ORD202605030004571,CUST002904,PROD00565,STORE0078,1,405.07,140.5,20.25,284.82,2026-05-03,NETBANKING,DELTA,
ORD202605030004572,CUST002739,PROD00400,STORE0069,1,3329.75,146.22,166.49,3350.02,2026-05-03,CASH,DELTA,
ORD202605030004573,CUST003127,PROD00377,STORE0072,3,3063.54,150.89,459.53,9499.26,2026-05-03,UPI,DELTA,
ORD202605030004574,CUST004145,PROD00713,STORE0046,5,119.41,150.57,29.85,476.33,2026-05-03,CARD,DELTA,
ORD202605030004575,CUST003729,PROD00545,STORE0100,1,1997.53,16.37,99.88,2081.04,2026-05-03,NETBANKING,DELTA,
ORD202605030004576,CUST004242,PROD00532,STORE0017,4,2647.92,65.58,529.58,11055.68,2026-05-03,CASH,DELTA,
ORD202605030004577,CUST000932,PROD00761,STORE0084,5,3408.93,113.68,852.23,17783.2,2026-05-03,CARD,DELTA,
ORD202605030004578,CUST001217,PROD00385,STORE0077,3,534.99,184.82,80.25,1500.4,2026-05-03,NETBANKING,DELTA,
ORD202605030004579,CUST004883,PROD00287,STORE0038,5,4592.19,66.64,1148.05,24042.36,2026-05-03,UPI,DELTA,
ORD202605030004580,CUST002938,PROD00655,STORE0067,4,3314.88,108.63,662.98,13813.87,2026-05-03,CASH,DELTA,
ORD202605030004581,CUST003865,PROD00624,STORE0088,5,2062.38,54.88,515.6,10772.62,2026-05-03,CARD,DELTA,
ORD202605030004582,CUST001348,PROD00994,STORE0023,3,2823.24,44.12,423.49,8849.09,2026-05-03,NETBANKING,DELTA,
ORD202605030004583,CUST003486,PROD00543,STORE0026,1,256.78,175.74,12.84,93.88,2026-05-03,NETBANKING,DELTA,
ORD202605030004584,CUST004562,PROD00622,STORE0066,4,2249.58,41.6,449.92,9406.64,2026-05-03,UPI,DELTA,
ORD202605030004585,CUST003211,PROD00574,STORE0016,3,243.19,165.85,36.48,600.2,2026-05-03,UPI,DELTA,
ORD202605030004586,CUST002105,PROD00044,STORE0095,3,2663.65,100.56,399.55,8289.94,2026-05-03,CARD,DELTA,
ORD202605030004587,CUST001487,PROD00102,STORE0010,1,2759.42,75.05,137.97,2822.34,2026-05-03,CASH,DELTA,
ORD202605030004588,CUST004152,PROD00975,STORE0057,4,3850.6,42.52,770.12,16130.0,2026-05-03,CARD,DELTA,
ORD202605030004589,CUST000522,PROD00359,STORE0082,5,3916.62,149.37,979.15,20412.88,2026-05-03,CASH,DELTA,
ORD202605030004590,CUST001890,PROD00621,STORE0003,4,2043.42,126.45,408.68,8455.91,2026-05-03,UPI,DELTA,
ORD202605030004591,CUST003283,PROD00056,STORE0079,1,1984.45,107.97,99.22,1975.7,2026-05-03,UPI,DELTA,
ORD202605030004592,CUST002629,PROD00633,STORE0053,3,573.4,92.64,86.01,1713.57,2026-05-03,UPI,DELTA,
ORD202605030004593,CUST003500,PROD00024,STORE0068,2,2328.0,150.96,232.8,4737.84,2026-05-03,UPI,DELTA,
ORD202605030004594,CUST002096,PROD00635,STORE0062,3,3556.46,41.16,533.47,11161.69,2026-05-03,NETBANKING,DELTA,
ORD202605030004595,CUST004274,PROD00624,STORE0066,3,2674.85,98.06,401.23,8327.72,2026-05-03,CARD,DELTA,
ORD202605030004596,CUST000446,PROD00435,STORE0063,3,2152.8,137.21,322.92,6644.11,2026-05-03,CASH,DELTA,
ORD202605030004597,CUST002795,PROD00281,STORE0040,4,3941.77,9.2,788.35,16546.23,2026-05-03,CASH,DELTA,
ORD202605030004598,CUST001079,PROD00431,STORE0018,3,889.11,88.56,133.37,2712.14,2026-05-03,CASH,DELTA,
ORD202605030004599,CUST002147,PROD00383,STORE0075,1,790.39,156.2,39.52,673.71,2026-05-03,NETBANKING,DELTA,
ORD202605030004600,CUST000841,PROD00217,STORE0057,2,388.39,53.21,38.84,762.41,2026-05-03,CARD,DELTA,
ORD202605030004601,CUST004059,PROD00718,STORE0008,1,1047.13,166.96,52.36,932.53,2026-05-03,CASH,DELTA,
ORD202605030004602,CUST000078,PROD00333,STORE0011,2,1305.57,24.25,130.56,2717.45,2026-05-03,CASH,DELTA,
ORD202605030004603,CUST002544,PROD00310,STORE0021,3,1465.71,78.51,219.86,4538.48,2026-05-03,UPI,DELTA,
ORD202605030004604,CUST001961,PROD00917,STORE0100,3,3249.07,178.86,487.36,10055.71,2026-05-03,UPI,DELTA,
ORD202605030004605,CUST000888,PROD00030,STORE0042,3,2187.64,153.14,328.15,6737.93,2026-05-03,UPI,DELTA,
ORD202605030004606,CUST002416,PROD00949,STORE0046,4,3829.12,8.38,765.82,16073.92,2026-05-03,CASH,DELTA,
ORD202605030004607,CUST002174,PROD00288,STORE0070,1,4097.83,153.31,204.89,4149.41,2026-05-03,UPI,DELTA,
ORD202605030004608,CUST003847,PROD00248,STORE0086,5,981.53,124.53,245.38,5028.5,2026-05-03,NETBANKING,DELTA,
ORD202605030004609,CUST003527,PROD00473,STORE0009,4,1866.72,50.24,373.34,7789.98,2026-05-03,CASH,DELTA,
ORD202605030004610,CUST001053,PROD00505,STORE0009,2,3610.98,40.6,361.1,7542.46,2026-05-03,CASH,DELTA,
ORD202605030004611,CUST000619,PROD00287,STORE0027,2,3905.77,162.74,390.58,8039.38,2026-05-03,CASH,DELTA,
ORD202605030004612,CUST003187,PROD00144,STORE0019,4,501.2,37.27,100.24,2067.77,2026-05-03,CASH,DELTA,
ORD202605030004613,CUST001407,PROD00344,STORE0081,5,1029.12,65.54,257.28,5337.34,2026-05-03,CASH,DELTA,
ORD202605030004614,CUST004718,PROD00291,STORE0092,2,859.54,57.13,85.95,1747.9,2026-05-03,UPI,DELTA,
ORD202605030004615,CUST003164,PROD00474,STORE0036,4,4107.36,26.87,821.47,17224.04,2026-05-03,NETBANKING,DELTA,
ORD202605030004616,CUST003094,PROD00203,STORE0091,2,3416.52,86.32,341.65,7088.37,2026-05-03,CARD,DELTA,
ORD202605030004617,CUST003840,PROD00213,STORE0050,4,4270.32,192.78,854.06,17742.56,2026-05-03,CASH,DELTA,
ORD202605030004618,CUST001156,PROD00258,STORE0095,3,3069.65,139.57,460.45,9529.83,2026-05-03,CARD,DELTA,
ORD202605030004619,CUST004260,PROD00334,STORE0090,5,339.44,62.11,84.86,1719.95,2026-05-03,CASH,DELTA,
ORD202605030004620,CUST003285,PROD00752,STORE0004,4,1335.14,101.73,267.03,5505.86,2026-05-03,CARD,DELTA,
ORD202605030004621,CUST004451,PROD00639,STORE0088,1,4579.77,84.54,228.99,4724.22,2026-05-03,UPI,DELTA,
ORD202605030004622,CUST002549,PROD00563,STORE0072,4,1424.69,18.49,284.94,5965.21,2026-05-03,UPI,DELTA,
ORD202605030004623,CUST000145,PROD00111,STORE0092,2,685.28,98.57,68.53,1340.52,2026-05-03,UPI,DELTA,
ORD202605030004624,CUST000716,PROD00377,STORE0054,3,1532.65,176.6,229.9,4651.25,2026-05-03,CARD,DELTA,
ORD202605030004625,CUST000372,PROD00114,STORE0035,5,2471.54,176.38,617.89,12799.21,2026-05-03,NETBANKING,DELTA,
ORD202605030004626,CUST002473,PROD00445,STORE0068,2,3565.54,37.44,356.55,7450.19,2026-05-03,CARD,DELTA,
ORD202605030004627,CUST001289,PROD00525,STORE0077,5,1203.67,37.93,300.92,6281.34,2026-05-03,CARD,DELTA,
ORD202605030004628,CUST001710,PROD00236,STORE0027,2,4238.96,173.07,423.9,8728.75,2026-05-03,UPI,DELTA,
ORD202605030004629,CUST003522,PROD00124,STORE0013,5,484.02,179.85,121.0,2361.25,2026-05-03,NETBANKING,DELTA,
ORD202605030004630,CUST004096,PROD00167,STORE0011,4,2629.65,152.91,525.93,10891.62,2026-05-03,CARD,DELTA,
ORD202605030004631,CUST001936,PROD00380,STORE0018,3,1417.16,161.76,212.57,4302.29,2026-05-03,CARD,DELTA,
ORD202605030004632,CUST002425,PROD00231,STORE0028,2,4068.1,142.56,406.81,8400.45,2026-05-03,NETBANKING,DELTA,
ORD202605030004633,CUST002197,PROD00404,STORE0006,3,2743.17,143.58,411.48,8497.41,2026-05-03,NETBANKING,DELTA,
ORD202605030004634,CUST004164,PROD00582,STORE0099,4,2942.71,133.48,588.54,12225.9,2026-05-03,UPI,DELTA,
ORD202605030004635,CUST003163,PROD00626,STORE0022,4,3386.45,195.31,677.29,14027.78,2026-05-03,CARD,DELTA,
ORD202605030004636,CUST004582,PROD00949,STORE0076,1,2590.71,115.82,129.54,2604.43,2026-05-03,NETBANKING,DELTA,
ORD202605030004637,CUST000923,PROD00199,STORE0056,1,431.66,195.75,21.58,257.49,2026-05-03,UPI,DELTA,
ORD202605030004638,CUST003732,PROD00111,STORE0072,3,397.57,120.86,59.64,1131.49,2026-05-03,CARD,DELTA,
ORD202605030004639,CUST000102,PROD00662,STORE0055,2,4250.21,156.45,425.02,8768.99,2026-05-03,CARD,DELTA,
ORD202605030004640,CUST003122,PROD00248,STORE0085,4,2443.13,8.03,488.63,10253.12,2026-05-03,CASH,DELTA,
ORD202605030004641,CUST004039,PROD00414,STORE0017,1,1833.25,186.15,91.66,1738.76,2026-05-03,CASH,DELTA,
ORD202605030004642,CUST003404,PROD00066,STORE0060,2,1834.64,59.86,183.46,3792.88,2026-05-03,CASH,DELTA,
ORD202605030004643,CUST000703,PROD00095,STORE0055,1,1185.88,53.04,59.29,1192.13,2026-05-03,NETBANKING,DELTA,
ORD202605030004644,CUST002641,PROD00747,STORE0018,4,2251.79,118.98,450.36,9338.54,2026-05-03,CARD,DELTA,
ORD202605030004645,CUST000233,PROD00734,STORE0001,2,1223.97,87.44,122.4,2482.9,2026-05-03,CASH,DELTA,
ORD202605030004646,CUST003299,PROD00834,STORE0099,1,4546.93,54.05,227.35,4720.23,2026-05-03,NETBANKING,DELTA,
ORD202605030004647,CUST003674,PROD00502,STORE0088,4,4247.46,47.36,849.49,17791.97,2026-05-03,CASH,DELTA,
ORD202605030004648,CUST002986,PROD00206,STORE0056,3,566.22,102.78,84.93,1680.81,2026-05-03,CARD,DELTA,
ORD202605030004649,CUST004972,PROD00808,STORE0014,3,3208.0,184.22,481.2,9920.98,2026-05-03,NETBANKING,DELTA,
ORD202605030004650,CUST002783,PROD00377,STORE0015,3,1138.48,27.74,170.77,3558.47,2026-05-03,UPI,DELTA,
ORD202605030004651,CUST001968,PROD00594,STORE0039,4,2190.89,172.24,438.18,9029.5,2026-05-03,NETBANKING,DELTA,
ORD202605030004652,CUST003345,PROD00834,STORE0024,1,3668.82,87.9,183.44,3764.36,2026-05-03,CARD,DELTA,
ORD202605030004653,CUST000994,PROD00462,STORE0047,5,256.47,31.53,64.12,1314.94,2026-05-03,CASH,DELTA,
ORD202605030004654,CUST003710,PROD00959,STORE0091,3,1584.7,120.22,237.71,4871.59,2026-05-03,CASH,DELTA,
ORD202605030004655,CUST003630,PROD00153,STORE0009,2,3308.96,118.77,330.9,6830.05,2026-05-03,CARD,DELTA,
ORD202605030004656,CUST003738,PROD00695,STORE0030,2,3254.1,103.95,325.41,6729.66,2026-05-03,UPI,DELTA,
ORD202605030004657,CUST001886,PROD00800,STORE0011,2,1182.49,29.1,118.25,2454.13,2026-05-03,CASH,DELTA,
ORD202605030004658,CUST001248,PROD00028,STORE0072,2,1499.94,66.56,149.99,3083.31,2026-05-03,UPI,DELTA,
ORD202605030004659,CUST003749,PROD00213,STORE0082,4,224.64,171.1,44.93,772.39,2026-05-03,CASH,DELTA,
ORD202605030004660,CUST003658,PROD00769,STORE0010,4,3964.33,171.12,792.87,16479.07,2026-05-03,NETBANKING,DELTA,
ORD202605030004661,CUST002188,PROD00027,STORE0070,4,514.75,62.24,102.95,2099.71,2026-05-03,CARD,DELTA,
ORD202605030004662,CUST002070,PROD00057,STORE0080,1,802.47,137.29,40.12,705.3,2026-05-03,UPI,DELTA,
ORD202605030004663,CUST000336,PROD00834,STORE0080,5,2493.82,171.4,623.46,12921.16,2026-05-03,NETBANKING,DELTA,
ORD202605030004664,CUST003984,PROD00672,STORE0055,3,2971.21,55.03,445.68,9304.28,2026-05-03,CARD,DELTA,
ORD202605030004665,CUST003511,PROD00149,STORE0087,4,647.65,192.53,129.53,2527.6,2026-05-03,CASH,DELTA,
ORD202605030004666,CUST004388,PROD00128,STORE0039,5,3654.12,136.62,913.53,19047.51,2026-05-03,NETBANKING,DELTA,
ORD202605030004667,CUST000257,PROD00772,STORE0008,5,2837.42,166.99,709.36,14729.47,2026-05-03,UPI,DELTA,
ORD202605030004668,CUST003486,PROD00713,STORE0020,4,2030.86,50.94,406.17,8478.67,2026-05-03,NETBANKING,DELTA,
ORD202605030004669,CUST002670,PROD00563,STORE0039,2,1247.58,167.85,124.76,2452.07,2026-05-03,NETBANKING,DELTA,
ORD202605030004670,CUST001036,PROD00578,STORE0060,1,3462.16,167.14,173.11,3468.13,2026-05-03,CARD,DELTA,
ORD202605030004671,CUST000416,PROD00409,STORE0053,2,1778.82,127.7,177.88,3607.82,2026-05-03,CASH,DELTA,
ORD202605030004672,CUST001619,PROD00542,STORE0069,4,3017.65,4.89,603.53,12669.24,2026-05-03,CASH,DELTA,
ORD202605030004673,CUST002104,PROD00987,STORE0080,4,1677.23,30.88,335.45,7013.49,2026-05-03,CASH,DELTA,
ORD202605030004674,CUST003315,PROD00727,STORE0004,1,300.17,129.89,15.01,185.29,2026-05-03,NETBANKING,DELTA,
ORD202605030004675,CUST004078,PROD00933,STORE0043,4,3194.18,96.83,638.84,13318.73,2026-05-03,UPI,DELTA,
ORD202605030004676,CUST000551,PROD00372,STORE0091,1,2011.35,55.54,100.57,2056.38,2026-05-03,CASH,DELTA,
ORD202605030004677,CUST004810,PROD00969,STORE0065,1,977.27,173.82,48.86,852.31,2026-05-03,CARD,DELTA,
ORD202605030004678,CUST003124,PROD00338,STORE0021,3,1873.34,106.46,281.0,5794.56,2026-05-03,NETBANKING,DELTA,
ORD202605030004679,CUST004987,PROD00037,STORE0011,2,4485.52,136.29,448.55,9283.3,2026-05-03,CARD,DELTA,
ORD202605030004680,CUST003858,PROD00388,STORE0056,3,928.34,20.0,139.25,2904.27,2026-05-03,CASH,DELTA,
ORD202605030004681,CUST004388,PROD00883,STORE0018,1,3394.82,149.83,169.74,3414.73,2026-05-03,UPI,DELTA,
ORD202605030004682,CUST001779,PROD00467,STORE0065,2,1973.97,181.4,197.4,3963.94,2026-05-03,CARD,DELTA,
ORD202605030004683,CUST001304,PROD00081,STORE0002,1,1123.69,16.7,56.18,1163.17,2026-05-03,CASH,DELTA,
ORD202605030004684,CUST000638,PROD00315,STORE0024,5,3132.97,113.23,783.24,16334.86,2026-05-03,UPI,DELTA,
ORD202605030004685,CUST002459,PROD00682,STORE0094,5,1554.67,33.93,388.67,8128.09,2026-05-03,UPI,DELTA,
ORD202605030004686,CUST000186,PROD00350,STORE0037,4,2662.63,47.57,532.53,11135.48,2026-05-03,CASH,DELTA,
ORD202605030004687,CUST003739,PROD00322,STORE0020,2,394.21,145.46,39.42,682.38,2026-05-03,NETBANKING,DELTA,
ORD202605030004688,CUST000169,PROD00143,STORE0032,1,2001.19,35.36,100.06,2065.89,2026-05-03,CASH,DELTA,
ORD202605030004689,CUST004091,PROD00736,STORE0080,3,118.55,187.18,17.78,186.25,2026-05-03,NETBANKING,DELTA,
ORD202605030004690,CUST000144,PROD00423,STORE0043,1,4784.48,96.35,239.22,4927.35,2026-05-03,UPI,DELTA,
ORD202605030004691,CUST000287,PROD00181,STORE0058,2,383.86,183.61,38.39,622.5,2026-05-03,CASH,DELTA,
ORD202605030004692,CUST001513,PROD00580,STORE0082,4,2781.4,82.68,556.28,11599.2,2026-05-03,CARD,DELTA,
ORD202605030004693,CUST001402,PROD00616,STORE0042,2,3965.4,62.07,396.54,8265.27,2026-05-03,NETBANKING,DELTA,
ORD202605030004694,CUST002904,PROD00462,STORE0100,4,3971.12,167.29,794.22,16511.41,2026-05-03,CARD,DELTA,
