product_id,product_name,category,brand,price,created_date,load_type
PROD00939,Vitae Item,Electronics,"Deshmukh, Bera and Kakar",375.45,2026-05-01,FULL
PROD00940,Beatae Item,Home,"Apte, Sarkar and Ranganathan",4998.0,2026-05-01,FULL
PROD00941,Nam Item,Sports,Sarin-Parsa,2419.39,2026-05-01,FULL
PROD00942,Consequatur Item,Home,"Loke, Soman and Trivedi",3857.36,2026-05-01,FULL
PROD00943,Quaerat Item,Beauty,Sibal-Vora,415.07,2026-05-01,FULL
PROD00944,Quo Item,Grocery,"Modi, Palla and Tella",3229.58,2026-05-01,FULL
PROD00945,Sunt Item,Home,"Swamy, Parekh and Shroff",2355.87,2026-05-01,FULL
PROD00946,Voluptates Item,Beauty,"Sood, Chada and Chaudhary",1755.35,2026-05-01,FULL
PROD00947,Illum Item,Beauty,"Chadha, Shanker and Memon",3216.98,2026-05-01,FULL
PROD00948,Nesciunt Item,Fashion,Bhagat Group,3850.52,2026-05-01,FULL
PROD00949,Repudiandae Item,Fashion,"Goel, Kar and Pandya",2191.46,2026-05-01,FULL
PROD00950,Consequatur Item,Electronics,Yohannan Ltd,4165.38,2026-05-01,FULL
PROD00951,Enim Item,Beauty,Tak Ltd,807.43,2026-05-01,FULL
PROD00952,Quas Item,Fashion,Ramanathan-Venkatesh,851.74,2026-05-01,FULL
PROD00953,Nisi Item,Sports,"Vohra, Mitra and Dhingra",1166.08,2026-05-01,FULL
PROD00954,Ad Item,Beauty,Karnik and Sons,4479.88,2026-05-01,FULL
PROD00955,Molestiae Item,Electronics,Bhasin-Kari,1290.5,2026-05-01,FULL
PROD00956,Architecto Item,Sports,Dey-Lal,4783.94,2026-05-01,FULL
PROD00957,Consequatur Item,Grocery,Mahajan and Sons,669.59,2026-05-01,FULL
PROD00958,Animi Item,Grocery,"Savant, Ray and Prakash",3091.42,2026-05-01,FULL
PROD00959,Consequatur Item,Electronics,Kalita LLC,2537.74,2026-05-01,FULL
PROD00960,Dolorum Item,Fashion,"Mandal, Prakash and Soni",2979.45,2026-05-01,FULL
PROD00961,Nostrum Item,Beauty,Kothari Ltd,813.26,2026-05-01,FULL
PROD00962,Suscipit Item,Sports,"Sahni, Bobal and Balasubramanian",3141.17,2026-05-01,FULL
PROD00963,Quis Item,Beauty,Gala-Sridhar,1721.22,2026-05-01,FULL
PROD00964,Asperiores Item,Beauty,Nadig-Jha,253.91,2026-05-01,FULL
PROD00965,Quasi Item,Electronics,Sawhney-Rao,452.05,2026-05-01,FULL
PROD00966,Atque Item,Sports,Sen Group,3866.56,2026-05-01,FULL
PROD00967,Porro Item,Grocery,Doshi-Comar,3273.09,2026-05-01,FULL
PROD00968,Tempora Item,Beauty,Nayak LLC,2112.1,2026-05-01,FULL
PROD00969,Suscipit Item,Sports,Raval-Bir,199.92,2026-05-01,FULL
PROD00970,Hic Item,Sports,"Karan, Dara and Padmanabhan",2750.61,2026-05-01,FULL
PROD00971,Eius Item,Sports,"Vala, Halder and Modi",4785.42,2026-05-01,FULL
PROD00972,Quos Item,Home,"Patil, Konda and Bhatti",1262.15,2026-05-01,FULL
PROD00973,Dolorum Item,Sports,Balay PLC,2060.16,2026-05-01,FULL
PROD00974,Iure Item,Home,"Basak, Muni and Batta",411.22,2026-05-01,FULL
PROD00975,Aliquam Item,Electronics,Mammen Inc,832.5,2026-05-01,FULL
PROD00976,Veritatis Item,Home,Balay-Kale,2447.04,2026-05-01,FULL
PROD00977,Necessitatibus Item,Fashion,"Krishnamurthy, Goswami and Kohli",1733.95,2026-05-01,FULL
PROD00978,Porro Item,Fashion,"Kothari, Kalla and Brahmbhatt",1597.28,2026-05-01,FULL
PROD00979,Enim Item,Sports,Dixit-Mukhopadhyay,1630.62,2026-05-01,FULL
PROD00980,At Item,Grocery,Sarraf-Dasgupta,4878.1,2026-05-01,FULL
PROD00981,Quam Item,Fashion,"Subramaniam, Ramaswamy and Gaba",3815.29,2026-05-01,FULL
PROD00982,Autem Item,Beauty,Singh-Menon,2830.17,2026-05-01,FULL
PROD00983,Dicta Item,Grocery,"Goel, Chaudhari and Banerjee",1246.6,2026-05-01,FULL
PROD00984,Corporis Item,Electronics,Deshpande-Tandon,1373.98,2026-05-01,FULL
PROD00985,Fugiat Item,Fashion,"Deol, Buch and Oak",747.34,2026-05-01,FULL
PROD00986,Commodi Item,Electronics,Nazareth-Bahri,1486.55,2026-05-01,FULL
PROD00987,Porro Item,Home,"Sama, Keer and Buch",4327.61,2026-05-01,FULL
PROD00988,Et Item,Home,Mahal Ltd,1278.94,2026-05-01,FULL
PROD00989,Assumenda Item,Fashion,"Maharaj, Ramachandran and Buch",4076.72,2026-05-01,FULL
PROD00990,Soluta Item,Beauty,Nagar-Chanda,3619.59,2026-05-01,FULL
PROD00991,Similique Item,Fashion,Ramanathan-Garg,3827.45,2026-05-01,FULL
PROD00992,Perspiciatis Item,Home,Majumdar LLC,4980.05,2026-05-01,FULL
PROD00993,Perspiciatis Item,Home,Samra LLC,2518.86,2026-05-01,FULL
PROD00994,Voluptas Item,Grocery,"Sant, Tripathi and Sarin",2511.98,2026-05-01,FULL
PROD00995,Dolorem Item,Electronics,Sathe PLC,4728.9,2026-05-01,FULL
PROD00996,Minima Item,Beauty,"Sen, Shere and Char",2313.29,2026-05-01,FULL
PROD00997,Veritatis Item,Fashion,Das-Gokhale,1114.96,2026-05-01,FULL
PROD00998,At Item,Grocery,"Hayer, Chadha and Tailor",290.86,2026-05-01,FULL
PROD00999,Modi Item,Grocery,"Sridhar, Agarwal and Suri",2499.73,2026-05-01,FULL
PROD01000,Tempore Item,Sports,Agarwal and Sons,3378.98,2026-05-01,FULL
