order_id,customer_id,product_id,store_id,quantity,unit_price,discount_amount,tax_amount,sale_amount,sale_date,payment_method,load_type
ORD202605060003574,CUST000012,PROD00045,STORE0087,3,2476.25,141.9,371.44,7658.29,2026-05-06,NETBANKING,DELTA
ORD202605060003575,CUST004722,PROD00616,STORE0068,4,389.24,194.37,77.85,1440.44,2026-05-06,CASH,DELTA
ORD202605060003576,CUST002517,PROD00674,STORE0073,2,763.2,122.49,76.32,1480.23,2026-05-06,UPI,DELTA
ORD202605060003577,CUST001284,PROD00405,STORE0068,2,4788.26,137.4,478.83,9917.95,2026-05-06,NETBANKING,DELTA
ORD202605060003578,CUST002375,PROD00129,STORE0035,1,2778.56,35.68,138.93,2881.81,2026-05-06,NETBANKING,DELTA
ORD202605060003579,CUST001688,PROD00017,STORE0040,5,4748.69,97.31,1187.17,24833.31,2026-05-06,CASH,DELTA
ORD202605060003580,CUST000687,PROD00332,STORE0093,4,4236.07,112.62,847.21,17678.87,2026-05-06,UPI,DELTA
ORD202605060003581,CUST004918,PROD00558,STORE0045,2,1082.03,129.44,108.2,2142.82,2026-05-06,UPI,DELTA
ORD202605060003582,CUST000403,PROD00417,STORE0036,4,3514.4,131.87,702.88,14628.61,2026-05-06,NETBANKING,DELTA
ORD202605060003583,CUST002298,PROD00761,STORE0034,4,1257.54,148.02,251.51,5133.65,2026-05-06,CASH,DELTA
ORD202605060003584,CUST000512,PROD00186,STORE0041,4,2895.74,101.37,579.15,12060.74,2026-05-06,NETBANKING,DELTA
ORD202605060003585,CUST004518,PROD00732,STORE0076,3,2492.16,87.92,373.82,7762.38,2026-05-06,UPI,DELTA
ORD202605060003586,CUST003399,PROD00877,STORE0046,5,3715.96,55.38,928.99,19453.41,2026-05-06,UPI,DELTA
ORD202605060003587,CUST002416,PROD00566,STORE0097,2,973.84,153.0,97.38,1892.06,2026-05-06,CASH,DELTA
ORD202605060003588,CUST003627,PROD00424,STORE0023,2,4482.96,79.98,448.3,9334.24,2026-05-06,UPI,DELTA
ORD202605060003589,CUST001540,PROD00247,STORE0039,2,479.23,109.27,47.92,897.11,2026-05-06,NETBANKING,DELTA
ORD202605060003590,CUST000056,PROD00432,STORE0029,5,3987.94,49.1,996.99,20887.59,2026-05-06,UPI,DELTA
ORD202605060003591,CUST001078,PROD00638,STORE0016,1,2946.84,63.0,147.34,3031.18,2026-05-06,NETBANKING,DELTA
ORD202605060003592,CUST000369,PROD00981,STORE0074,2,1794.24,55.92,179.42,3711.98,2026-05-06,UPI,DELTA
ORD202605060003593,CUST000484,PROD00610,STORE0069,3,2689.38,50.41,403.41,8421.14,2026-05-06,UPI,DELTA
ORD202605060003594,CUST002245,PROD00705,STORE0064,3,3784.87,37.78,567.73,11884.56,2026-05-06,NETBANKING,DELTA
ORD202605060003595,CUST002075,PROD00030,STORE0086,3,1594.66,172.91,239.2,4850.27,2026-05-06,UPI,DELTA
ORD202605060003596,CUST003954,PROD00853,STORE0032,2,1063.86,103.08,106.39,2131.03,2026-05-06,UPI,DELTA
ORD202605060003597,CUST003150,PROD00853,STORE0091,1,1569.92,43.19,78.5,1605.23,2026-05-06,UPI,DELTA
ORD202605060003598,CUST003929,PROD00479,STORE0089,3,3470.19,15.38,520.53,10915.72,2026-05-06,CASH,DELTA
ORD202605060003599,CUST004974,PROD00535,STORE0086,3,2764.32,11.37,414.65,8696.24,2026-05-06,UPI,DELTA
ORD202605060003600,CUST000165,PROD00725,STORE0007,2,3858.69,53.55,385.87,8049.7,2026-05-06,CARD,DELTA
ORD202605060003601,CUST002301,PROD00101,STORE0076,1,3000.79,166.63,150.04,2984.2,2026-05-06,CASH,DELTA
ORD202605060003602,CUST004312,PROD00661,STORE0036,1,4866.48,129.35,243.32,4980.45,2026-05-06,NETBANKING,DELTA
ORD202605060003603,CUST004448,PROD00964,STORE0053,1,4884.1,193.68,244.21,4934.63,2026-05-06,UPI,DELTA
ORD202605060003604,CUST000405,PROD00629,STORE0067,3,1963.01,138.71,294.45,6044.77,2026-05-06,UPI,DELTA
ORD202605060003605,CUST004920,PROD00730,STORE0011,5,492.34,44.69,123.08,2540.09,2026-05-06,CASH,DELTA
ORD202605060003606,CUST004152,PROD00551,STORE0046,2,2756.15,91.13,275.62,5696.79,2026-05-06,CARD,DELTA
ORD202605060003607,CUST001225,PROD00723,STORE0050,3,4962.31,179.31,744.35,15451.97,2026-05-06,NETBANKING,DELTA
ORD202605060003608,CUST001783,PROD00097,STORE0086,1,1771.45,115.54,88.57,1744.48,2026-05-06,UPI,DELTA
ORD202605060003609,CUST000482,PROD00315,STORE0089,5,1991.94,82.06,497.99,10375.63,2026-05-06,CARD,DELTA
ORD202605060003610,CUST000935,PROD00398,STORE0090,2,4962.64,3.43,496.26,10418.11,2026-05-06,CASH,DELTA
ORD202605060003611,CUST004944,PROD00770,STORE0009,1,737.28,178.31,36.86,595.83,2026-05-06,CARD,DELTA
ORD202605060003612,CUST004609,PROD00609,STORE0088,4,3938.86,63.56,787.77,16479.65,2026-05-06,CASH,DELTA
ORD202605060003613,CUST004022,PROD00666,STORE0030,3,2451.02,125.22,367.65,7595.49,2026-05-06,CARD,DELTA
ORD202605060003614,CUST002877,PROD00848,STORE0023,2,915.59,99.82,91.56,1822.92,2026-05-06,CARD,DELTA
ORD202605060003615,CUST004151,PROD00732,STORE0043,4,3745.55,78.87,749.11,15652.44,2026-05-06,CARD,DELTA
ORD202605060003616,CUST000148,PROD00812,STORE0089,3,4091.83,121.37,613.77,12767.89,2026-05-06,CARD,DELTA
ORD202605060003617,CUST003792,PROD00764,STORE0096,4,2955.44,38.55,591.09,12374.3,2026-05-06,NETBANKING,DELTA
ORD202605060003618,CUST004868,PROD00702,STORE0056,3,3065.97,51.15,459.9,9606.66,2026-05-06,CARD,DELTA
ORD202605060003619,CUST004691,PROD00260,STORE0063,5,2761.76,65.94,690.44,14433.3,2026-05-06,NETBANKING,DELTA
ORD202605060003620,CUST003716,PROD00249,STORE0080,1,2427.52,139.37,121.38,2409.53,2026-05-06,CARD,DELTA
ORD202605060003621,CUST002398,PROD00421,STORE0056,1,83.72,82.85,4.19,5.06,2026-05-06,UPI,DELTA
ORD202605060003622,CUST004561,PROD00302,STORE0067,3,1375.51,163.07,206.33,4169.79,2026-05-06,NETBANKING,DELTA
ORD202605060003623,CUST002186,PROD00206,STORE0057,5,3951.77,117.87,987.94,20628.92,2026-05-06,CARD,DELTA
ORD202605060003624,CUST003753,PROD00033,STORE0094,2,2237.0,126.0,223.7,4571.7,2026-05-06,UPI,DELTA
ORD202605060003625,CUST003527,PROD00039,STORE0016,5,1818.05,27.13,454.51,9517.63,2026-05-06,CASH,DELTA
ORD202605060003626,CUST004845,PROD00670,STORE0058,4,2212.87,130.1,442.57,9163.95,2026-05-06,CASH,DELTA
ORD202605060003627,CUST001555,PROD00163,STORE0038,3,2826.52,76.59,423.98,8826.95,2026-05-06,CASH,DELTA
ORD202605060003628,CUST002383,PROD00485,STORE0064,3,1237.75,118.97,185.66,3779.94,2026-05-06,CARD,DELTA
ORD202605060003629,CUST002112,PROD00404,STORE0060,2,4272.35,0.95,427.24,8970.99,2026-05-06,UPI,DELTA
ORD202605060003630,CUST002044,PROD00363,STORE0098,4,621.56,148.6,124.31,2461.95,2026-05-06,CASH,DELTA
ORD202605060003631,CUST004981,PROD00779,STORE0032,2,4609.3,33.96,460.93,9645.57,2026-05-06,CASH,DELTA
ORD202605060003632,CUST001938,PROD00676,STORE0071,5,101.36,44.98,25.34,487.16,2026-05-06,UPI,DELTA
ORD202605060003633,CUST002506,PROD00972,STORE0089,1,2685.78,117.9,134.29,2702.17,2026-05-06,NETBANKING,DELTA
ORD202605060003634,CUST003621,PROD00797,STORE0018,5,785.96,50.29,196.49,4076.0,2026-05-06,NETBANKING,DELTA
ORD202605060003635,CUST003909,PROD00781,STORE0054,1,1930.5,31.93,96.53,1995.1,2026-05-06,CASH,DELTA
ORD202605060003636,CUST003295,PROD00191,STORE0005,4,506.59,169.29,101.32,1958.39,2026-05-06,CASH,DELTA
ORD202605060003637,CUST004399,PROD00557,STORE0031,1,2442.54,3.1,122.13,2561.57,2026-05-06,UPI,DELTA
ORD202605060003638,CUST002507,PROD00725,STORE0084,3,3039.23,174.77,455.88,9398.8,2026-05-06,NETBANKING,DELTA
ORD202605060003639,CUST002186,PROD00424,STORE0029,2,1022.98,15.78,102.3,2132.48,2026-05-06,CASH,DELTA
ORD202605060003640,CUST003386,PROD00610,STORE0097,4,1246.4,158.06,249.28,5076.82,2026-05-06,CARD,DELTA
ORD202605060003641,CUST001488,PROD00358,STORE0044,2,3748.41,188.33,374.84,7683.33,2026-05-06,CASH,DELTA
ORD202605060003642,CUST002250,PROD00012,STORE0062,3,1585.37,42.55,237.81,4951.37,2026-05-06,NETBANKING,DELTA
ORD202605060003643,CUST001259,PROD00542,STORE0069,4,3166.14,96.72,633.23,13201.07,2026-05-06,CARD,DELTA
ORD202605060003644,CUST000648,PROD00525,STORE0023,4,923.58,92.05,184.72,3786.99,2026-05-06,CARD,DELTA
ORD202605060003645,CUST002536,PROD00086,STORE0060,4,1693.82,167.06,338.76,6946.98,2026-05-06,NETBANKING,DELTA
ORD202605060003646,CUST004442,PROD00031,STORE0013,3,922.4,148.41,138.36,2757.15,2026-05-06,NETBANKING,DELTA
ORD202605060003647,CUST004658,PROD00091,STORE0039,4,4178.62,92.33,835.72,17457.87,2026-05-06,CARD,DELTA
ORD202605060003648,CUST002039,PROD00377,STORE0062,3,2343.81,126.38,351.57,7256.62,2026-05-06,UPI,DELTA
ORD202605060003649,CUST000234,PROD00498,STORE0094,2,703.89,189.75,70.39,1288.42,2026-05-06,CARD,DELTA
ORD202605060003650,CUST002770,PROD00065,STORE0043,1,178.2,113.63,8.91,73.48,2026-05-06,UPI,DELTA
ORD202605060003651,CUST002657,PROD00052,STORE0098,5,1351.19,72.19,337.8,7021.56,2026-05-06,CASH,DELTA
ORD202605060003652,CUST000027,PROD00469,STORE0064,2,1525.87,197.75,152.59,3006.58,2026-05-06,CASH,DELTA
ORD202605060003653,CUST004026,PROD00277,STORE0043,4,1252.99,0.62,250.6,5261.94,2026-05-06,UPI,DELTA
ORD202605060003654,CUST003402,PROD00911,STORE0073,5,801.24,53.26,200.31,4153.25,2026-05-06,UPI,DELTA
ORD202605060003655,CUST001916,PROD00425,STORE0016,2,4862.06,130.08,486.21,10080.25,2026-05-06,CARD,DELTA
ORD202605060003656,CUST002597,PROD00059,STORE0061,5,4902.82,144.93,1225.7,25594.87,2026-05-06,NETBANKING,DELTA
ORD202605060003657,CUST002501,PROD00198,STORE0033,3,2714.37,125.16,407.16,8425.11,2026-05-06,CARD,DELTA
ORD202605060003658,CUST000051,PROD00885,STORE0081,5,1048.81,69.61,262.2,5436.64,2026-05-06,UPI,DELTA
ORD202605060003659,CUST004747,PROD00358,STORE0029,2,4777.86,64.25,477.79,9969.26,2026-05-06,NETBANKING,DELTA
ORD202605060003660,CUST002324,PROD00528,STORE0034,4,3267.38,129.21,653.48,13593.79,2026-05-06,CARD,DELTA
ORD202605060003661,CUST002954,PROD00199,STORE0092,2,349.75,195.82,34.98,538.66,2026-05-06,UPI,DELTA
ORD202605060003662,CUST002963,PROD00506,STORE0076,1,2470.66,142.77,123.53,2451.42,2026-05-06,UPI,DELTA
ORD202605060003663,CUST004941,PROD00603,STORE0002,1,2263.6,49.95,113.18,2326.83,2026-05-06,CARD,DELTA
ORD202605060003664,CUST004867,PROD00844,STORE0080,4,4322.49,87.87,864.5,18066.59,2026-05-06,NETBANKING,DELTA
ORD202605060003665,CUST003372,PROD00879,STORE0037,3,4758.54,25.2,713.78,14964.2,2026-05-06,CASH,DELTA
ORD202605060003666,CUST004725,PROD00821,STORE0036,4,4193.8,24.89,838.76,17589.07,2026-05-06,NETBANKING,DELTA
ORD202605060003667,CUST001674,PROD00342,STORE0002,3,3161.89,59.65,474.28,9900.3,2026-05-06,NETBANKING,DELTA
ORD202605060003668,CUST003412,PROD00177,STORE0037,4,4364.13,28.85,872.83,18300.5,2026-05-06,CARD,DELTA
ORD202605060003669,CUST002236,PROD00970,STORE0095,3,3544.48,136.05,531.67,11029.06,2026-05-06,NETBANKING,DELTA
ORD202605060003670,CUST000817,PROD00039,STORE0037,1,1443.79,87.38,72.19,1428.6,2026-05-06,CASH,DELTA
ORD202605060003671,CUST003517,PROD00034,STORE0080,4,3523.89,70.87,704.78,14729.47,2026-05-06,UPI,DELTA
ORD202605060003672,CUST000740,PROD00712,STORE0003,4,2536.35,5.06,507.27,10647.61,2026-05-06,CASH,DELTA
ORD202605060003673,CUST000255,PROD00366,STORE0041,3,254.13,13.22,38.12,787.29,2026-05-06,NETBANKING,DELTA
ORD202605060003674,CUST000540,PROD00637,STORE0091,5,2758.1,34.89,689.53,14445.14,2026-05-06,UPI,DELTA
ORD202605060003675,CUST002441,PROD00073,STORE0030,5,1038.01,190.78,259.5,5258.77,2026-05-06,CARD,DELTA
ORD202605060003676,CUST001799,PROD00941,STORE0019,3,3438.85,186.32,515.83,10646.06,2026-05-06,UPI,DELTA
ORD202605060003677,CUST002549,PROD00140,STORE0080,1,115.1,139.98,5.75,-19.13,2026-05-06,UPI,DELTA
ORD202605060003678,CUST002514,PROD00269,STORE0048,4,2337.67,149.37,467.53,9668.84,2026-05-06,CARD,DELTA
ORD202605060003679,CUST000746,PROD00117,STORE0030,4,3186.38,151.22,637.28,13231.58,2026-05-06,CASH,DELTA
ORD202605060003680,CUST002009,PROD00137,STORE0065,3,1270.48,192.51,190.57,3809.5,2026-05-06,CASH,DELTA
ORD202605060003681,CUST002716,PROD00463,STORE0074,1,1089.76,125.5,54.49,1018.75,2026-05-06,CASH,DELTA
ORD202605060003682,CUST004223,PROD00358,STORE0087,4,424.0,151.65,84.8,1629.15,2026-05-06,UPI,DELTA
ORD202605060003683,CUST000225,PROD00969,STORE0029,1,2434.31,185.92,121.72,2370.11,2026-05-06,UPI,DELTA
ORD202605060003684,CUST001647,PROD00338,STORE0061,3,2878.55,109.12,431.78,8958.31,2026-05-06,UPI,DELTA
ORD202605060003685,CUST004438,PROD00489,STORE0007,5,1588.56,22.39,397.14,8317.55,2026-05-06,NETBANKING,DELTA
ORD202605060003686,CUST004946,PROD00398,STORE0051,5,855.33,5.96,213.83,4484.52,2026-05-06,CARD,DELTA
ORD202605060003687,CUST003629,PROD00157,STORE0097,2,3408.55,178.13,340.86,6979.83,2026-05-06,NETBANKING,DELTA
ORD202605060003688,CUST002268,PROD00998,STORE0076,3,2866.41,25.45,429.96,9003.74,2026-05-06,CARD,DELTA
ORD202605060003689,CUST003651,PROD00747,STORE0087,2,4692.33,177.0,469.23,9676.89,2026-05-06,NETBANKING,DELTA
ORD202605060003690,CUST001939,PROD00121,STORE0041,1,169.12,177.92,8.46,-0.34,2026-05-06,UPI,DELTA
ORD202605060003691,CUST003537,PROD00128,STORE0094,2,4447.55,35.2,444.76,9304.66,2026-05-06,CARD,DELTA
ORD202605060003692,CUST004188,PROD00911,STORE0043,1,1693.98,115.27,84.7,1663.41,2026-05-06,NETBANKING,DELTA
ORD202605060003693,CUST002743,PROD00511,STORE0016,3,4624.76,65.28,693.71,14502.71,2026-05-06,CASH,DELTA
ORD202605060003694,CUST000739,PROD00114,STORE0013,2,2257.21,61.06,225.72,4679.08,2026-05-06,CARD,DELTA
ORD202605060003695,CUST004224,PROD00183,STORE0016,3,3662.92,111.38,549.44,11426.82,2026-05-06,NETBANKING,DELTA
ORD202605060003696,CUST001394,PROD00635,STORE0091,2,1880.84,184.51,188.08,3765.25,2026-05-06,CARD,DELTA
ORD202605060003697,CUST003929,PROD01000,STORE0096,4,791.52,133.46,158.3,3190.92,2026-05-06,CARD,DELTA
ORD202605060003698,CUST003633,PROD00541,STORE0016,4,3514.68,70.56,702.94,14691.1,2026-05-06,CARD,DELTA
ORD202605060003699,CUST001106,PROD00367,STORE0052,5,1029.47,68.4,257.37,5336.32,2026-05-06,UPI,DELTA
ORD202605060003700,CUST001309,PROD00359,STORE0075,2,4217.87,29.07,421.79,8828.46,2026-05-06,UPI,DELTA
ORD202605060003701,CUST002288,PROD00988,STORE0042,4,3406.57,48.96,681.31,14258.63,2026-05-06,UPI,DELTA
ORD202605060003702,CUST004244,PROD00854,STORE0016,3,4739.75,192.52,710.96,14737.69,2026-05-06,UPI,DELTA
ORD202605060003703,CUST000790,PROD00378,STORE0023,4,3843.62,71.49,768.72,16071.71,2026-05-06,CASH,DELTA
ORD202605060003704,CUST001668,PROD00536,STORE0087,2,3755.15,73.33,375.52,7812.49,2026-05-06,CARD,DELTA
ORD202605060003705,CUST000339,PROD00023,STORE0015,3,490.6,153.48,73.59,1391.91,2026-05-06,CARD,DELTA
ORD202605060003706,CUST000365,PROD00295,STORE0094,5,722.61,139.39,180.65,3654.31,2026-05-06,UPI,DELTA
ORD202605060003707,CUST003509,PROD00880,STORE0082,2,3791.59,127.69,379.16,7834.65,2026-05-06,UPI,DELTA
ORD202605060003708,CUST000280,PROD00488,STORE0011,2,4447.95,73.64,444.8,9267.06,2026-05-06,UPI,DELTA
ORD202605060003709,CUST004567,PROD00314,STORE0032,4,883.29,0.23,176.66,3709.59,2026-05-06,CARD,DELTA
ORD202605060003710,CUST004772,PROD00212,STORE0027,3,4287.79,96.47,643.17,13410.07,2026-05-06,NETBANKING,DELTA
ORD202605060003711,CUST003647,PROD00269,STORE0075,2,2879.99,164.49,288.0,5883.49,2026-05-06,NETBANKING,DELTA
ORD202605060003712,CUST004035,PROD00933,STORE0056,5,1364.14,152.16,341.04,7009.58,2026-05-06,NETBANKING,DELTA
ORD202605060003713,CUST001323,PROD00922,STORE0030,4,4478.85,77.07,895.77,18734.1,2026-05-06,CARD,DELTA
ORD202605060003714,CUST001289,PROD00187,STORE0096,4,1791.75,100.59,358.35,7424.76,2026-05-06,UPI,DELTA
ORD202605060003715,CUST000338,PROD00771,STORE0047,2,4860.56,135.29,486.06,10071.89,2026-05-06,CASH,DELTA
ORD202605060003716,CUST003175,PROD00997,STORE0004,5,2701.51,184.65,675.38,13998.28,2026-05-06,UPI,DELTA
ORD202605060003717,CUST003957,PROD00789,STORE0089,1,920.98,104.42,46.05,862.61,2026-05-06,UPI,DELTA
ORD202605060003718,CUST002398,PROD00534,STORE0100,5,1167.87,70.64,291.97,6060.68,2026-05-06,CARD,DELTA
ORD202605060003719,CUST003210,PROD00461,STORE0077,4,4087.93,70.67,817.59,17098.64,2026-05-06,NETBANKING,DELTA
ORD202605060003720,CUST001002,PROD00689,STORE0081,1,1552.57,77.43,77.63,1552.77,2026-05-06,CARD,DELTA
ORD202605060003721,CUST003928,PROD00041,STORE0005,1,4685.26,24.4,234.26,4895.12,2026-05-06,NETBANKING,DELTA
ORD202605060003722,CUST004281,PROD00760,STORE0086,2,2050.45,45.28,205.04,4260.66,2026-05-06,CASH,DELTA
ORD202605060003723,CUST004457,PROD00584,STORE0088,4,2160.05,134.9,432.01,8937.31,2026-05-06,UPI,DELTA
ORD202605060003724,CUST004146,PROD00371,STORE0072,3,694.8,5.79,104.22,2182.83,2026-05-06,CARD,DELTA
ORD202605060003725,CUST004594,PROD00169,STORE0018,1,3454.81,184.45,172.74,3443.1,2026-05-06,NETBANKING,DELTA
ORD202605060003726,CUST003582,PROD00905,STORE0018,3,2915.96,174.65,437.39,9010.62,2026-05-06,CASH,DELTA
ORD202605060003727,CUST002238,PROD00677,STORE0072,3,3096.51,119.87,464.48,9634.14,2026-05-06,CASH,DELTA
ORD202605060003728,CUST002522,PROD00904,STORE0087,3,1457.75,28.66,218.66,4563.25,2026-05-06,CASH,DELTA
ORD202605060003729,CUST001341,PROD00231,STORE0092,5,1503.25,159.71,375.81,7732.35,2026-05-06,UPI,DELTA
ORD202605060003730,CUST003507,PROD00453,STORE0020,4,4992.03,10.97,998.41,20955.56,2026-05-06,CARD,DELTA
ORD202605060003731,CUST003814,PROD00683,STORE0023,5,4400.53,79.99,1100.13,23022.79,2026-05-06,CASH,DELTA
ORD202605060003732,CUST003453,PROD00898,STORE0027,4,4562.5,30.89,912.5,19131.61,2026-05-06,CARD,DELTA
ORD202605060003733,CUST002467,PROD00345,STORE0023,1,1530.97,173.51,76.55,1434.01,2026-05-06,UPI,DELTA
ORD202605060003734,CUST000335,PROD00249,STORE0026,1,1333.05,133.58,66.65,1266.12,2026-05-06,NETBANKING,DELTA
ORD202605060003735,CUST002581,PROD00375,STORE0043,3,2855.41,104.81,428.31,8889.73,2026-05-06,UPI,DELTA
ORD202605060003736,CUST001725,PROD00525,STORE0049,3,2214.24,121.12,332.14,6853.74,2026-05-06,CARD,DELTA
ORD202605060003737,CUST003675,PROD00644,STORE0073,3,2473.61,176.65,371.04,7615.22,2026-05-06,CASH,DELTA
ORD202605060003738,CUST002547,PROD00674,STORE0003,2,1136.3,57.97,113.63,2328.26,2026-05-06,CASH,DELTA
ORD202605060003739,CUST004826,PROD00585,STORE0096,3,4458.78,152.15,668.82,13893.01,2026-05-06,NETBANKING,DELTA
ORD202605060003740,CUST004387,PROD00948,STORE0053,1,2252.49,101.65,112.62,2263.46,2026-05-06,CASH,DELTA
ORD202605060003741,CUST003705,PROD00770,STORE0068,4,2302.71,90.17,460.54,9581.21,2026-05-06,NETBANKING,DELTA
ORD202605060003742,CUST001200,PROD00484,STORE0034,2,526.45,35.12,52.65,1070.43,2026-05-06,UPI,DELTA
ORD202605060003743,CUST001253,PROD00206,STORE0041,1,2322.81,42.85,116.14,2396.1,2026-05-06,CARD,DELTA
ORD202605060003744,CUST001567,PROD00699,STORE0068,4,3369.39,48.79,673.88,14102.65,2026-05-06,NETBANKING,DELTA
ORD202605060003745,CUST003409,PROD00686,STORE0066,2,1906.33,134.75,190.63,3868.54,2026-05-06,CARD,DELTA
ORD202605060003746,CUST001985,PROD00822,STORE0078,5,1134.58,95.36,283.64,5861.18,2026-05-06,NETBANKING,DELTA
ORD202605060003747,CUST000101,PROD00350,STORE0066,5,4464.72,142.95,1116.18,23296.83,2026-05-06,CASH,DELTA
ORD202605060003748,CUST000479,PROD00712,STORE0073,2,364.21,35.19,36.42,729.65,2026-05-06,CARD,DELTA
ORD202605060003749,CUST004247,PROD00800,STORE0031,2,991.78,96.14,99.18,1986.6,2026-05-06,UPI,DELTA
ORD202605060003750,CUST000982,PROD00699,STORE0014,3,3410.73,175.31,511.61,10568.49,2026-05-06,NETBANKING,DELTA
ORD202605060003751,CUST003965,PROD00144,STORE0051,2,4830.55,93.37,483.06,10050.79,2026-05-06,UPI,DELTA
ORD202605060003752,CUST002680,PROD00246,STORE0002,2,3544.19,60.02,354.42,7382.78,2026-05-06,CASH,DELTA
ORD202605060003753,CUST003826,PROD00632,STORE0081,5,2238.86,113.5,559.72,11640.52,2026-05-06,CASH,DELTA
ORD202605060003754,CUST003478,PROD00673,STORE0007,4,3517.65,91.07,703.53,14683.06,2026-05-06,NETBANKING,DELTA
ORD202605060003755,CUST000496,PROD00862,STORE0051,5,4586.93,141.2,1146.73,23940.18,2026-05-06,NETBANKING,DELTA
ORD202605060003756,CUST000604,PROD00348,STORE0090,2,3706.68,99.26,370.67,7684.77,2026-05-06,UPI,DELTA
ORD202605060003757,CUST004332,PROD00902,STORE0072,4,2111.1,117.64,422.22,8748.98,2026-05-06,NETBANKING,DELTA
ORD202605060003758,CUST002451,PROD00348,STORE0029,5,3702.33,26.92,925.58,19410.31,2026-05-06,UPI,DELTA
ORD202605060003759,CUST002746,PROD00609,STORE0038,4,2352.12,113.28,470.42,9765.62,2026-05-06,CASH,DELTA
ORD202605060003760,CUST001831,PROD00621,STORE0046,4,3612.75,102.19,722.55,15071.36,2026-05-06,CARD,DELTA
ORD202605060003761,CUST004522,PROD00723,STORE0009,1,1011.45,121.97,50.57,940.05,2026-05-06,CASH,DELTA
ORD202605060003762,CUST001434,PROD00040,STORE0080,4,4378.48,177.85,875.7,18211.77,2026-05-06,CASH,DELTA
ORD202605060003763,CUST004575,PROD00707,STORE0029,1,3559.35,51.08,177.97,3686.24,2026-05-06,NETBANKING,DELTA
ORD202605060003764,CUST004589,PROD00239,STORE0041,5,4574.75,127.06,1143.69,23890.38,2026-05-06,CARD,DELTA
ORD202605060003765,CUST003767,PROD00690,STORE0005,1,3319.25,106.08,165.96,3379.13,2026-05-06,NETBANKING,DELTA
ORD202605060003766,CUST003644,PROD00505,STORE0068,1,3234.09,61.19,161.7,3334.6,2026-05-06,NETBANKING,DELTA
ORD202605060003767,CUST000129,PROD00454,STORE0041,5,3067.47,48.39,766.87,16055.83,2026-05-06,UPI,DELTA
ORD202605060003768,CUST001751,PROD00734,STORE0052,3,2001.77,117.86,300.27,6187.72,2026-05-06,NETBANKING,DELTA
ORD202605060003769,CUST004748,PROD00683,STORE0041,2,3027.79,140.92,302.78,6217.44,2026-05-06,CARD,DELTA
ORD202605060003770,CUST001234,PROD00425,STORE0088,1,833.05,50.68,41.65,824.02,2026-05-06,CARD,DELTA
ORD202605060003771,CUST003800,PROD00043,STORE0068,3,1159.55,43.42,173.93,3609.16,2026-05-06,NETBANKING,DELTA
ORD202605060003772,CUST003640,PROD00884,STORE0074,4,3532.13,161.99,706.43,14672.96,2026-05-06,CARD,DELTA
ORD202605060003773,CUST004312,PROD00700,STORE0099,2,243.34,154.24,24.33,356.77,2026-05-06,CARD,DELTA
ORD202605060003774,CUST004857,PROD00392,STORE0023,1,3625.14,126.08,181.26,3680.32,2026-05-06,UPI,DELTA
ORD202605060003775,CUST000504,PROD00044,STORE0053,1,3733.54,175.36,186.68,3744.86,2026-05-06,CASH,DELTA
ORD202605060003776,CUST001808,PROD00217,STORE0060,4,171.04,107.14,34.21,611.23,2026-05-06,CASH,DELTA
ORD202605060003777,CUST001125,PROD00919,STORE0073,3,4663.24,190.44,699.49,14498.77,2026-05-06,UPI,DELTA
ORD202605060003778,CUST004470,PROD00491,STORE0027,1,437.88,152.12,21.89,307.65,2026-05-06,UPI,DELTA
ORD202605060003779,CUST001366,PROD00920,STORE0030,4,365.26,98.67,73.05,1435.42,2026-05-06,CARD,DELTA
ORD202605060003780,CUST002279,PROD00531,STORE0076,1,3596.53,86.09,179.83,3690.27,2026-05-06,UPI,DELTA
ORD202605060003781,CUST003683,PROD00429,STORE0047,3,3594.79,196.15,539.22,11127.44,2026-05-06,CARD,DELTA
ORD202605060003782,CUST003379,PROD00755,STORE0078,3,851.09,40.27,127.66,2640.66,2026-05-06,NETBANKING,DELTA
ORD202605060003783,CUST001234,PROD00664,STORE0029,1,540.45,96.71,27.02,470.76,2026-05-06,NETBANKING,DELTA
ORD202605060003784,CUST002303,PROD00496,STORE0068,5,4254.73,30.07,1063.68,22307.26,2026-05-06,UPI,DELTA
ORD202605060003785,CUST001948,PROD00956,STORE0021,1,3191.63,135.74,159.58,3215.47,2026-05-06,CASH,DELTA
ORD202605060003786,CUST004088,PROD00639,STORE0029,5,710.91,103.01,177.73,3629.27,2026-05-06,UPI,DELTA
ORD202605060003787,CUST001310,PROD00547,STORE0035,5,3396.8,118.87,849.2,17714.33,2026-05-06,CARD,DELTA
ORD202605060003788,CUST002315,PROD00071,STORE0086,1,2300.34,106.19,115.02,2309.17,2026-05-06,NETBANKING,DELTA
ORD202605060003789,CUST002320,PROD00802,STORE0012,5,1941.26,15.65,485.31,10175.96,2026-05-06,UPI,DELTA
ORD202605060003790,CUST004262,PROD00039,STORE0001,1,4844.66,123.08,242.23,4963.81,2026-05-06,CARD,DELTA
ORD202605060003791,CUST002590,PROD00579,STORE0046,5,1757.95,53.24,439.49,9176.0,2026-05-06,UPI,DELTA
ORD202605060003792,CUST003958,PROD00837,STORE0032,5,4205.9,119.45,1051.48,21961.53,2026-05-06,UPI,DELTA
